PROVRES;SEXO;CAUSA;MAT;GRUPEDAD;CUENTA
10;1;I67;NULL;14_65 a 69;5
10;2;C55;NULL;14_65 a 69;2
58;1;C64;NULL;14_65 a 69;3
46;1;J96;NULL;16_75 a 79;4
94;2;I67;NULL;16_75 a 79;1
66;2;R99;NULL;14_65 a 69;8
22;2;C50;NULL;12_55 a 59;16
14;2;C76;NULL;16_75 a 79;3
14;1;C64;NULL;09_40 a 44;2
90;1;K76;NULL;11_50 a 54;1
02;2;I64;NULL;14_65 a 69;9
06;2;K83;NULL;12_55 a 59;3
82;1;C05;NULL;16_75 a 79;1
86;1;C25;NULL;16_75 a 79;7
62;1;I61;NULL;15_70 a 74;2
06;2;J93;NULL;16_75 a 79;1
18;1;D48;NULL;11_50 a 54;1
50;1;I26;NULL;11_50 a 54;2
50;1;I61;NULL;05_20 a 24;1
02;1;M86;NULL;15_70 a 74;1
54;1;C25;NULL;16_75 a 79;2
50;2;C33;NULL;14_65 a 69;1
82;1;E66;NULL;14_65 a 69;1
70;1;X70;NULL;13_60 a 64;1
70;1;K85;NULL;13_60 a 64;2
14;2;C23;NULL;17_80 y más;11
82;1;E86;NULL;15_70 a 74;1
90;1;N39;NULL;02_1 a 9;1
02;1;D46;NULL;15_70 a 74;4
02;1;J86;NULL;17_80 y más;1
06;2;E14;NULL;04_15 a 19;2
42;2;C34;NULL;10_45 a 49;1
42;2;R96;NULL;15_70 a 74;1
10;2;C34;NULL;15_70 a 74;2
14;2;F03;NULL;16_75 a 79;10
30;2;C53;NULL;08_35 a 39;2
82;1;R41;NULL;14_65 a 69;1
90;1;K71;NULL;11_50 a 54;1
14;2;N05;NULL;11_50 a 54;1
14;1;X95;NULL;13_60 a 64;1
94;1;I25;NULL;10_45 a 49;3
06;2;C44;NULL;10_45 a 49;3
02;1;M86;NULL;13_60 a 64;2
22;2;J44;NULL;15_70 a 74;6
58;1;R58;NULL;15_70 a 74;1
78;1;V20;NULL;06_25 a 29;1
86;1;C22;NULL;16_75 a 79;7
82;2;I69;NULL;13_60 a 64;1
06;2;I12;NULL;05_20 a 24;1
42;2;K74;NULL;16_75 a 79;2
50;1;C90;NULL;08_35 a 39;1
86;1;X59;NULL;05_20 a 24;1
54;1;C61;NULL;13_60 a 64;8
06;1;I25;NULL;11_50 a 54;33
70;1;J18;NULL;06_25 a 29;1
02;2;M06;NULL;12_55 a 59;1
22;2;Y20;NULL;13_60 a 64;1
42;2;N19;NULL;10_45 a 49;1
22;2;N18;NULL;14_65 a 69;3
30;2;C80;NULL;15_70 a 74;15
50;2;F01;NULL;15_70 a 74;1
06;2;D53;NULL;13_60 a 64;1
14;2;K92;NULL;17_80 y más;85
62;1;N39;NULL;17_80 y más;4
74;2;I51;NULL;17_80 y más;2
82;1;C22;NULL;17_80 y más;24
06;9;I11;NULL;16_75 a 79;4
82;1;E87;NULL;16_75 a 79;3
18;2;I67;NULL;08_35 a 39;1
06;1;C69;NULL;15_70 a 74;1
02;1;Y34;NULL;08_35 a 39;2
54;2;I11;NULL;17_80 y más;8
82;2;K76;NULL;12_55 a 59;1
74;2;P60;NULL;01_Menor de 1 año;3
06;2;C45;NULL;15_70 a 74;7
06;1;V81;NULL;16_75 a 79;1
70;1;I10;NULL;16_75 a 79;8
82;2;C91;NULL;17_80 y más;2
02;1;C62;NULL;12_55 a 59;1
14;2;W84;NULL;07_30 a 34;1
82;1;G71;NULL;04_15 a 19;2
58;2;C92;NULL;07_30 a 34;1
14;2;K31;NULL;15_70 a 74;1
38;1;I22;NULL;10_45 a 49;1
74;1;I42;NULL;15_70 a 74;5
18;1;A16;NULL;15_70 a 74;2
66;2;J69;NULL;15_70 a 74;2
70;1;I67;NULL;16_75 a 79;6
82;2;C83;NULL;07_30 a 34;1
06;1;J81;NULL;05_20 a 24;2
06;2;E87;NULL;99_Sin especificar;2
30;1;W19;NULL;17_80 y más;1
54;2;K65;NULL;06_25 a 29;1
90;1;C38;NULL;08_35 a 39;1
18;1;R10;NULL;15_70 a 74;1
70;2;N39;NULL;05_20 a 24;1
02;1;G00;NULL;09_40 a 44;1
14;2;C20;NULL;12_55 a 59;2
86;1;X80;NULL;16_75 a 79;1
90;1;X47;NULL;02_1 a 9;1
06;2;E86;NULL;11_50 a 54;1
06;2;A17;NULL;05_20 a 24;1
30;1;I26;NULL;10_45 a 49;1
86;1;J22;NULL;12_55 a 59;1
06;1;I49;NULL;99_Sin especificar;8
82;1;C75;NULL;15_70 a 74;1
06;1;Q87;NULL;01_Menor de 1 año;3
14;1;C10;NULL;13_60 a 64;3
30;1;J44;NULL;16_75 a 79;19
50;1;D37;NULL;09_40 a 44;2
54;1;C64;NULL;13_60 a 64;6
78;1;I61;NULL;14_65 a 69;3
82;2;I99;NULL;15_70 a 74;4
34;1;C62;NULL;15_70 a 74;1
78;1;I64;NULL;17_80 y más;4
82;2;E41;NULL;17_80 y más;1
30;2;C56;NULL;13_60 a 64;7
42;1;I64;NULL;17_80 y más;11
18;1;D38;NULL;05_20 a 24;1
02;2;A41;NULL;10_45 a 49;5
22;2;F03;NULL;13_60 a 64;2
14;1;V27;NULL;08_35 a 39;4
66;1;W17;NULL;09_40 a 44;1
78;1;V49;NULL;10_45 a 49;1
06;1;V89;NULL;17_80 y más;8
06;1;G93;NULL;12_55 a 59;2
26;1;A41;NULL;16_75 a 79;9
42;1;C16;NULL;14_65 a 69;2
62;1;C80;NULL;09_40 a 44;1
82;1;X97;NULL;11_50 a 54;1
30;1;C34;NULL;10_45 a 49;3
22;1;N49;NULL;12_55 a 59;1
14;1;N39;NULL;06_25 a 29;1
38;2;N18;NULL;11_50 a 54;2
06;1;J80;NULL;15_70 a 74;9
66;1;M06;NULL;10_45 a 49;1
86;1;I60;NULL;13_60 a 64;1
99;9;X99;NULL;01_Menor de 1 año;1
10;1;L90;NULL;16_75 a 79;1
14;1;R57;NULL;09_40 a 44;16
82;2;J90;NULL;16_75 a 79;3
06;2;V89;NULL;12_55 a 59;2
99;1;I67;NULL;16_75 a 79;2
10;2;C15;NULL;13_60 a 64;1
14;2;C91;NULL;14_65 a 69;1
18;1;I51;NULL;04_15 a 19;1
06;9;I51;NULL;14_65 a 69;3
02;1;C91;NULL;16_75 a 79;1
78;1;G12;NULL;10_45 a 49;1
22;1;L89;NULL;16_75 a 79;3
50;1;V42;NULL;04_15 a 19;2
54;2;C52;NULL;11_50 a 54;1
66;2;J84;NULL;11_50 a 54;1
78;2;N19;NULL;14_65 a 69;1
06;1;K92;NULL;14_65 a 69;78
82;1;C18;NULL;11_50 a 54;9
50;2;R99;NULL;06_25 a 29;2
70;1;W13;NULL;10_45 a 49;1
02;2;K75;NULL;09_40 a 44;1
06;1;K74;NULL;07_30 a 34;1
06;2;C16;NULL;08_35 a 39;11
54;2;J44;NULL;14_65 a 69;7
74;2;K46;NULL;14_65 a 69;1
06;2;I25;NULL;13_60 a 64;15
22;2;K71;NULL;17_80 y más;1
78;1;J98;NULL;15_70 a 74;3
82;2;C90;NULL;12_55 a 59;3
10;2;K83;NULL;17_80 y más;1
70;1;Y83;NULL;13_60 a 64;2
82;2;C53;NULL;13_60 a 64;6
50;2;C90;NULL;13_60 a 64;2
26;1;W19;NULL;13_60 a 64;1
86;2;Q24;NULL;02_1 a 9;1
02;1;P29;NULL;01_Menor de 1 año;3
18;1;C02;NULL;17_80 y más;2
06;1;R57;NULL;09_40 a 44;1
62;2;C96;NULL;16_75 a 79;1
82;1;J84;NULL;14_65 a 69;7
18;1;N17;NULL;04_15 a 19;1
86;1;Q24;NULL;04_15 a 19;1
90;2;Y24;NULL;06_25 a 29;2
90;1;J98;NULL;04_15 a 19;1
70;2;K81;NULL;12_55 a 59;1
99;2;I51;NULL;99_Sin especificar;3
50;1;I77;NULL;15_70 a 74;3
50;2;K52;NULL;15_70 a 74;1
90;2;C92;NULL;13_60 a 64;2
06;2;N19;NULL;01_Menor de 1 año;3
90;2;J18;NULL;01_Menor de 1 año;1
06;2;J16;NULL;10_45 a 49;1
06;1;L93;NULL;99_Sin especificar;1
06;1;V44;NULL;12_55 a 59;1
10;1;J98;NULL;10_45 a 49;2
10;2;E14;NULL;09_40 a 44;1
22;1;N39;NULL;09_40 a 44;1
14;1;G20;NULL;12_55 a 59;2
14;1;X70;NULL;13_60 a 64;5
82;1;J44;NULL;02_1 a 9;1
18;1;E14;NULL;17_80 y más;26
06;1;C71;NULL;06_25 a 29;3
62;1;R09;NULL;11_50 a 54;1
66;2;X70;NULL;03_10 a 14;5
78;1;X70;NULL;04_15 a 19;4
70;2;I71;NULL;17_80 y más;2
06;2;E05;NULL;05_20 a 24;1
58;1;N18;NULL;15_70 a 74;1
70;2;B24;NULL;08_35 a 39;1
50;1;A09;NULL;01_Menor de 1 año;1
06;1;J96;NULL;14_65 a 69;406
22;1;N39;NULL;12_55 a 59;1
14;1;E71;NULL;01_Menor de 1 año;1
22;1;U07;NULL;07_30 a 34;18
54;1;K74;NULL;13_60 a 64;9
62;2;I10;NULL;15_70 a 74;2
74;2;C95;NULL;17_80 y más;1
06;9;J18;NULL;14_65 a 69;24
06;2;O85;M;06_25 a 29;2
30;2;K76;NULL;14_65 a 69;1
82;1;B99;NULL;11_50 a 54;2
06;1;K63;NULL;03_10 a 14;1
06;2;D43;NULL;14_65 a 69;33
34;2;I10;NULL;15_70 a 74;3
54;1;I42;NULL;14_65 a 69;6
90;2;X59;NULL;09_40 a 44;6
90;1;E66;NULL;13_60 a 64;1
06;1;A41;NULL;03_10 a 14;5
90;1;I60;NULL;13_60 a 64;1
02;1;K76;NULL;17_80 y más;1
74;1;Q25;NULL;01_Menor de 1 año;1
06;1;C18;NULL;14_65 a 69;208
70;2;K63;NULL;17_80 y más;3
06;2;K80;NULL;07_30 a 34;1
06;1;R99;NULL;07_30 a 34;25
46;1;K85;NULL;17_80 y más;1
70;2;G30;NULL;13_60 a 64;1
38;2;R99;NULL;07_30 a 34;2
06;1;K56;NULL;14_65 a 69;18
14;1;I51;NULL;13_60 a 64;3
66;2;I50;NULL;08_35 a 39;1
86;2;I70;NULL;17_80 y más;1
70;2;J18;NULL;11_50 a 54;5
86;2;O99;M;06_25 a 29;1
06;2;N39;NULL;14_65 a 69;43
70;1;J45;NULL;10_45 a 49;1
26;2;C18;NULL;11_50 a 54;1
14;1;W33;NULL;05_20 a 24;1
30;1;I38;NULL;14_65 a 69;1
50;2;K83;NULL;15_70 a 74;3
78;2;I25;NULL;17_80 y más;6
06;2;C56;NULL;05_20 a 24;2
82;2;Q24;NULL;01_Menor de 1 año;15
06;9;L51;NULL;05_20 a 24;1
06;2;C91;NULL;06_25 a 29;1
22;2;N19;NULL;09_40 a 44;1
14;1;E11;NULL;10_45 a 49;1
34;2;I49;NULL;15_70 a 74;2
90;1;I51;NULL;13_60 a 64;4
90;1;Y07;NULL;15_70 a 74;1
18;1;V06;NULL;06_25 a 29;1
06;2;W79;NULL;17_80 y más;3
46;2;R99;NULL;12_55 a 59;11
50;2;C54;NULL;16_75 a 79;5
06;1;J80;NULL;13_60 a 64;5
14;2;I61;NULL;14_65 a 69;10
14;2;V03;NULL;06_25 a 29;1
54;1;E14;NULL;09_40 a 44;6
82;2;X09;NULL;09_40 a 44;1
90;2;M17;NULL;16_75 a 79;1
50;1;W13;NULL;09_40 a 44;1
66;2;J45;NULL;16_75 a 79;2
18;1;C41;NULL;17_80 y más;1
30;2;K74;NULL;13_60 a 64;4
54;2;C25;NULL;13_60 a 64;6
54;2;X70;NULL;09_40 a 44;1
02;1;G03;NULL;08_35 a 39;1
46;2;U07;NULL;06_25 a 29;2
50;2;C20;NULL;13_60 a 64;2
62;1;C71;NULL;10_45 a 49;1
74;1;C50;NULL;16_75 a 79;1
22;1;C15;NULL;07_30 a 34;1
30;1;Y84;NULL;16_75 a 79;1
70;1;I50;NULL;15_70 a 74;7
14;1;C90;NULL;16_75 a 79;4
30;1;Y34;NULL;13_60 a 64;1
82;2;E46;NULL;16_75 a 79;2
06;9;C50;NULL;15_70 a 74;7
50;1;W17;NULL;14_65 a 69;1
14;1;K55;NULL;15_70 a 74;4
82;1;V03;NULL;02_1 a 9;2
18;1;X70;NULL;15_70 a 74;2
82;2;Y26;NULL;02_1 a 9;1
10;1;I48;NULL;13_60 a 64;1
06;1;E46;NULL;13_60 a 64;6
14;1;J90;NULL;14_65 a 69;3
46;1;C22;NULL;14_65 a 69;3
90;1;X10;NULL;14_65 a 69;1
66;2;J18;NULL;15_70 a 74;32
82;1;C49;NULL;05_20 a 24;1
06;2;C85;NULL;16_75 a 79;25
62;2;I21;NULL;16_75 a 79;4
14;2;C70;NULL;11_50 a 54;1
46;1;C60;NULL;15_70 a 74;1
70;1;I77;NULL;17_80 y más;2
50;1;H05;NULL;16_75 a 79;2
50;2;C91;NULL;16_75 a 79;3
82;1;C92;NULL;16_75 a 79;2
18;1;C32;NULL;12_55 a 59;2
06;1;Y21;NULL;07_30 a 34;2
78;2;J15;NULL;15_70 a 74;1
30;2;C55;NULL;15_70 a 74;6
18;2;D68;NULL;15_70 a 74;3
10;1;G35;NULL;12_55 a 59;1
14;1;E11;NULL;15_70 a 74;26
30;1;A41;NULL;10_45 a 49;6
62;1;I21;NULL;12_55 a 59;7
78;2;C18;NULL;16_75 a 79;2
50;1;X70;NULL;06_25 a 29;12
66;1;A41;NULL;06_25 a 29;2
14;1;Q60;NULL;01_Menor de 1 año;1
06;2;U07;NULL;07_30 a 34;118
42;1;G40;NULL;17_80 y más;1
38;1;W17;NULL;13_60 a 64;1
34;1;R99;NULL;13_60 a 64;13
50;1;I62;NULL;15_70 a 74;1
54;1;C72;NULL;07_30 a 34;1
82;1;Y24;NULL;17_80 y más;4
50;2;I77;NULL;17_80 y más;9
06;2;I61;NULL;16_75 a 79;101
02;1;R56;NULL;15_70 a 74;1
42;2;K83;NULL;14_65 a 69;1
14;1;C85;NULL;09_40 a 44;1
06;1;C43;NULL;17_80 y más;8
82;2;J44;NULL;13_60 a 64;19
82;2;G80;NULL;05_20 a 24;1
58;1;W23;NULL;13_60 a 64;1
02;2;G30;NULL;17_80 y más;56
22;2;M32;NULL;09_40 a 44;1
26;2;C16;NULL;12_55 a 59;1
26;1;C67;NULL;15_70 a 74;1
30;1;C32;NULL;17_80 y más;1
54;2;O98;M;07_30 a 34;5
14;2;R02;NULL;12_55 a 59;1
30;2;E87;NULL;17_80 y más;1
34;1;C95;NULL;17_80 y más;1
38;1;W84;NULL;14_65 a 69;2
62;2;C55;NULL;10_45 a 49;3
06;1;J18;NULL;01_Menor de 1 año;1
06;1;Q41;NULL;01_Menor de 1 año;1
06;9;J18;NULL;06_25 a 29;1
34;1;I64;NULL;15_70 a 74;11
58;2;C56;NULL;11_50 a 54;2
58;1;C62;NULL;08_35 a 39;1
14;2;E80;NULL;17_80 y más;1
46;1;R99;NULL;17_80 y más;87
82;1;J80;NULL;15_70 a 74;3
26;2;I64;NULL;15_70 a 74;2
66;1;I46;NULL;08_35 a 39;3
66;2;X76;NULL;05_20 a 24;1
14;2;J85;NULL;13_60 a 64;1
82;1;W69;NULL;06_25 a 29;1
70;2;J81;NULL;15_70 a 74;1
30;1;C64;NULL;15_70 a 74;13
22;2;C18;NULL;11_50 a 54;3
50;1;K74;NULL;12_55 a 59;10
06;2;X70;NULL;06_25 a 29;10
90;2;E11;NULL;15_70 a 74;8
10;2;E14;NULL;17_80 y más;7
86;1;R99;NULL;08_35 a 39;5
14;1;A41;NULL;04_15 a 19;1
18;1;C92;NULL;14_65 a 69;2
02;2;I63;NULL;10_45 a 49;1
46;2;I21;NULL;16_75 a 79;4
50;1;V24;NULL;16_75 a 79;1
14;2;J98;NULL;15_70 a 74;5
66;2;C55;NULL;11_50 a 54;6
06;1;G62;NULL;11_50 a 54;1
99;9;J44;NULL;11_50 a 54;1
02;2;G70;NULL;12_55 a 59;1
50;1;I26;NULL;13_60 a 64;4
82;2;N19;NULL;05_20 a 24;1
02;2;C75;NULL;09_40 a 44;1
14;1;E14;NULL;06_25 a 29;1
66;1;Y83;NULL;14_65 a 69;3
82;1;K43;NULL;13_60 a 64;1
90;2;Q25;NULL;14_65 a 69;1
62;1;I42;NULL;14_65 a 69;3
22;1;I67;NULL;08_35 a 39;1
38;2;J18;NULL;13_60 a 64;17
50;2;L03;NULL;13_60 a 64;1
82;1;X95;NULL;04_15 a 19;30
02;2;J45;NULL;12_55 a 59;2
26;2;D33;NULL;08_35 a 39;1
62;1;I61;NULL;14_65 a 69;6
82;2;C75;NULL;14_65 a 69;2
70;2;X80;NULL;13_60 a 64;1
06;9;J15;NULL;11_50 a 54;1
02;2;D68;NULL;17_80 y más;1
02;2;M86;NULL;15_70 a 74;1
74;2;I33;NULL;14_65 a 69;1
30;1;I85;NULL;16_75 a 79;1
06;2;C81;NULL;16_75 a 79;3
14;1;R59;NULL;12_55 a 59;1
06;1;I10;NULL;12_55 a 59;17
06;1;R57;NULL;17_80 y más;8
99;1;I33;NULL;08_35 a 39;1
10;2;N17;NULL;12_55 a 59;1
14;2;C07;NULL;17_80 y más;2
66;2;K80;NULL;16_75 a 79;2
82;2;N28;NULL;17_80 y más;2
42;1;I49;NULL;17_80 y más;27
62;1;C95;NULL;16_75 a 79;1
70;1;U07;NULL;13_60 a 64;63
06;1;W18;NULL;15_70 a 74;1
38;1;K74;NULL;17_80 y más;6
18;2;M34;NULL;08_35 a 39;1
34;1;R99;NULL;06_25 a 29;3
54;1;C76;NULL;10_45 a 49;1
78;2;J84;NULL;14_65 a 69;1
02;2;J18;NULL;17_80 y más;1195
70;1;X70;NULL;11_50 a 54;2
50;2;C92;NULL;17_80 y más;3
82;2;J85;NULL;11_50 a 54;2
82;2;K65;NULL;10_45 a 49;2
90;2;M72;NULL;14_65 a 69;1
06;2;C49;NULL;09_40 a 44;2
02;2;C43;NULL;17_80 y más;11
38;1;N18;NULL;05_20 a 24;1
14;1;X99;NULL;08_35 a 39;1
18;1;X99;NULL;08_35 a 39;2
14;1;I47;NULL;11_50 a 54;21
14;1;C95;NULL;15_70 a 74;4
14;2;I60;NULL;09_40 a 44;1
38;1;U07;NULL;10_45 a 49;28
50;1;K72;NULL;16_75 a 79;2
14;2;Q79;NULL;01_Menor de 1 año;4
54;2;C76;NULL;17_80 y más;1
82;1;K55;NULL;17_80 y más;6
18;1;E84;NULL;16_75 a 79;1
38;1;I49;NULL;09_40 a 44;1
38;2;C67;NULL;10_45 a 49;1
22;2;G61;NULL;06_25 a 29;1
78;1;I61;NULL;13_60 a 64;1
82;2;X74;NULL;12_55 a 59;1
02;2;C07;NULL;17_80 y más;1
06;1;A19;NULL;05_20 a 24;1
50;2;C21;NULL;17_80 y más;1
66;2;A41;NULL;11_50 a 54;6
54;1;J81;NULL;09_40 a 44;1
10;2;C24;NULL;16_75 a 79;1
06;1;C41;NULL;10_45 a 49;3
06;2;V44;NULL;08_35 a 39;2
14;1;X99;NULL;17_80 y más;2
82;1;Q24;NULL;01_Menor de 1 año;17
06;2;B57;NULL;12_55 a 59;2
26;2;D69;NULL;11_50 a 54;2
62;2;I99;NULL;15_70 a 74;1
62;1;J96;NULL;10_45 a 49;1
90;1;W74;NULL;17_80 y más;1
30;1;P37;NULL;01_Menor de 1 año;1
22;2;M86;NULL;15_70 a 74;1
02;2;A09;NULL;17_80 y más;6
90;1;Q90;NULL;01_Menor de 1 año;1
22;1;R68;NULL;12_55 a 59;1
66;1;F01;NULL;16_75 a 79;1
66;2;N04;NULL;09_40 a 44;1
82;1;J70;NULL;11_50 a 54;4
86;2;K74;NULL;15_70 a 74;5
14;1;I99;NULL;13_60 a 64;1
30;2;K22;NULL;16_75 a 79;1
62;2;K63;NULL;10_45 a 49;1
82;1;R96;NULL;17_80 y más;39
82;1;C50;NULL;12_55 a 59;1
26;1;Y22;NULL;06_25 a 29;1
74;1;I64;NULL;14_65 a 69;3
70;1;I26;NULL;17_80 y más;1
82;1;V22;NULL;11_50 a 54;1
82;1;J15;NULL;06_25 a 29;1
90;2;Q04;NULL;01_Menor de 1 año;3
06;2;I33;NULL;11_50 a 54;4
06;2;A16;NULL;16_75 a 79;2
22;2;N39;NULL;11_50 a 54;1
22;1;J39;NULL;10_45 a 49;1
46;1;C80;NULL;15_70 a 74;4
82;2;G04;NULL;15_70 a 74;1
30;2;X70;NULL;08_35 a 39;3
02;1;Y24;NULL;04_15 a 19;8
54;2;A16;NULL;14_65 a 69;1
66;1;X74;NULL;15_70 a 74;1
54;1;J81;NULL;14_65 a 69;1
10;2;N19;NULL;17_80 y más;11
06;2;C50;NULL;06_25 a 29;10
42;1;J84;NULL;17_80 y más;3
14;2;C15;NULL;09_40 a 44;2
54;2;V43;NULL;02_1 a 9;1
78;1;I21;NULL;15_70 a 74;5
06;1;V85;NULL;09_40 a 44;1
14;1;J84;NULL;14_65 a 69;5
26;2;C17;NULL;14_65 a 69;1
86;1;I49;NULL;10_45 a 49;1
58;1;I51;NULL;17_80 y más;2
30;2;I47;NULL;10_45 a 49;1
14;1;K65;NULL;14_65 a 69;1
86;1;G35;NULL;16_75 a 79;1
06;2;Y26;NULL;08_35 a 39;2
99;2;J81;NULL;12_55 a 59;1
46;2;V89;NULL;13_60 a 64;1
06;1;C16;NULL;09_40 a 44;6
70;2;R68;NULL;13_60 a 64;1
06;1;W68;NULL;02_1 a 9;1
26;1;N17;NULL;15_70 a 74;3
50;2;E88;NULL;02_1 a 9;1
90;1;C61;NULL;09_40 a 44;1
70;2;C55;NULL;12_55 a 59;2
22;2;C25;NULL;12_55 a 59;4
30;2;C02;NULL;14_65 a 69;1
98;2;I35;NULL;15_70 a 74;1
34;1;E46;NULL;01_Menor de 1 año;1
74;1;K65;NULL;14_65 a 69;2
86;1;C24;NULL;13_60 a 64;2
90;1;K76;NULL;15_70 a 74;1
22;2;C21;NULL;11_50 a 54;3
90;1;L10;NULL;17_80 y más;1
06;1;I48;NULL;08_35 a 39;1
54;2;I10;NULL;10_45 a 49;3
62;2;C34;NULL;12_55 a 59;8
82;2;Y34;NULL;16_75 a 79;1
02;2;K85;NULL;09_40 a 44;1
22;1;L03;NULL;08_35 a 39;1
18;2;R99;NULL;14_65 a 69;45
06;1;C49;NULL;16_75 a 79;5
14;1;G93;NULL;07_30 a 34;1
86;1;A09;NULL;14_65 a 69;1
58;2;I61;NULL;16_75 a 79;4
30;1;C15;NULL;11_50 a 54;2
54;1;K25;NULL;13_60 a 64;4
34;1;V23;NULL;06_25 a 29;1
46;2;I10;NULL;16_75 a 79;1
82;1;C61;NULL;12_55 a 59;6
02;1;K52;NULL;16_75 a 79;1
14;1;J84;NULL;09_40 a 44;1
86;2;Y00;NULL;03_10 a 14;1
90;2;B57;NULL;17_80 y más;1
06;2;R57;NULL;16_75 a 79;1
18;1;R04;NULL;16_75 a 79;1
62;2;J84;NULL;14_65 a 69;3
22;2;Y20;NULL;09_40 a 44;1
66;1;C61;NULL;16_75 a 79;18
82;1;N18;NULL;09_40 a 44;1
02;1;C48;NULL;12_55 a 59;1
99;1;I64;NULL;16_75 a 79;1
14;1;K65;NULL;09_40 a 44;1
30;2;K75;NULL;17_80 y más;1
06;2;O98;M;06_25 a 29;18
42;1;N12;NULL;17_80 y más;1
86;2;C53;NULL;08_35 a 39;3
06;1;D48;NULL;17_80 y más;4
06;2;G70;NULL;08_35 a 39;1
06;1;W87;NULL;03_10 a 14;2
06;2;C76;NULL;01_Menor de 1 año;1
06;1;L98;NULL;10_45 a 49;2
02;2;R58;NULL;16_75 a 79;2
66;1;I69;NULL;17_80 y más;6
66;2;G03;NULL;13_60 a 64;2
78;1;J15;NULL;16_75 a 79;1
90;2;I64;NULL;12_55 a 59;4
18;1;J44;NULL;16_75 a 79;15
06;9;I73;NULL;17_80 y más;1
14;1;C85;NULL;12_55 a 59;5
02;1;D43;NULL;06_25 a 29;1
26;1;C61;NULL;15_70 a 74;8
06;2;C70;NULL;12_55 a 59;1
22;2;E86;NULL;01_Menor de 1 año;1
06;1;I25;NULL;15_70 a 74;138
14;2;J44;NULL;10_45 a 49;2
14;1;G10;NULL;15_70 a 74;1
38;1;K59;NULL;17_80 y más;1
42;1;K74;NULL;15_70 a 74;2
18;2;R68;NULL;05_20 a 24;1
06;1;W69;NULL;13_60 a 64;1
54;1;P22;NULL;01_Menor de 1 año;10
22;2;X70;NULL;04_15 a 19;2
26;1;N39;NULL;15_70 a 74;5
50;2;I26;NULL;07_30 a 34;1
82;1;I62;NULL;15_70 a 74;6
82;2;C64;NULL;14_65 a 69;9
58;1;R98;NULL;11_50 a 54;2
78;1;W69;NULL;03_10 a 14;1
82;2;I35;NULL;02_1 a 9;1
38;1;W84;NULL;09_40 a 44;2
66;1;A16;NULL;11_50 a 54;1
82;1;C62;NULL;03_10 a 14;1
02;1;J15;NULL;11_50 a 54;5
54;1;L89;NULL;11_50 a 54;1
62;1;D37;NULL;16_75 a 79;1
62;2;C53;NULL;08_35 a 39;2
02;1;K71;NULL;17_80 y más;1
06;1;K56;NULL;12_55 a 59;10
70;1;Y26;NULL;10_45 a 49;1
94;1;C38;NULL;13_60 a 64;1
50;2;C50;NULL;15_70 a 74;41
06;9;J45;NULL;17_80 y más;1
06;9;D43;NULL;14_65 a 69;1
90;2;M18;NULL;17_80 y más;3
70;1;G93;NULL;02_1 a 9;1
14;1;I44;NULL;12_55 a 59;1
14;1;I26;NULL;11_50 a 54;6
78;1;I10;NULL;12_55 a 59;1
82;2;A41;NULL;01_Menor de 1 año;1
06;9;E46;NULL;17_80 y más;3
06;2;J47;NULL;12_55 a 59;1
58;1;C20;NULL;09_40 a 44;1
86;1;U07;NULL;13_60 a 64;116
14;1;X47;NULL;12_55 a 59;1
30;1;J69;NULL;05_20 a 24;1
50;2;V23;NULL;13_60 a 64;1
02;1;J69;NULL;08_35 a 39;1
82;2;C15;NULL;17_80 y más;19
70;2;C18;NULL;16_75 a 79;4
38;2;I67;NULL;15_70 a 74;6
22;2;K65;NULL;06_25 a 29;1
30;1;R53;NULL;17_80 y más;2
50;1;I64;NULL;15_70 a 74;31
82;1;G12;NULL;16_75 a 79;2
86;2;C80;NULL;14_65 a 69;8
18;2;E10;NULL;13_60 a 64;1
78;1;U07;NULL;07_30 a 34;7
82;2;Y26;NULL;12_55 a 59;1
02;1;G98;NULL;17_80 y más;2
26;1;G93;NULL;07_30 a 34;1
50;2;C74;NULL;05_20 a 24;1
74;2;C16;NULL;13_60 a 64;2
02;1;G12;NULL;17_80 y más;1
14;1;C18;NULL;09_40 a 44;6
78;1;J18;NULL;13_60 a 64;5
30;1;C25;NULL;15_70 a 74;15
14;1;I67;NULL;13_60 a 64;27
62;2;J69;NULL;14_65 a 69;1
66;2;C55;NULL;14_65 a 69;4
82;2;C20;NULL;09_40 a 44;1
74;1;C32;NULL;13_60 a 64;5
50;2;A16;NULL;14_65 a 69;1
62;2;G70;NULL;17_80 y más;1
78;2;W18;NULL;17_80 y más;1
90;1;M76;NULL;07_30 a 34;2
10;1;Q60;NULL;01_Menor de 1 año;1
82;2;C15;NULL;13_60 a 64;4
06;1;K75;NULL;13_60 a 64;3
90;1;E78;NULL;15_70 a 74;1
06;2;C81;NULL;12_55 a 59;4
99;1;W87;NULL;99_Sin especificar;1
14;1;K26;NULL;17_80 y más;1
34;1;J44;NULL;16_75 a 79;14
99;2;C50;NULL;10_45 a 49;1
06;1;Y30;NULL;13_60 a 64;1
22;1;J44;NULL;14_65 a 69;9
22;1;G31;NULL;06_25 a 29;1
50;1;I61;NULL;08_35 a 39;3
26;2;B22;NULL;07_30 a 34;1
90;1;R57;NULL;07_30 a 34;1
06;1;J81;NULL;08_35 a 39;6
02;2;D64;NULL;17_80 y más;22
22;2;K92;NULL;04_15 a 19;1
94;2;K74;NULL;15_70 a 74;2
