"PROVRES","SEXO","CAUSA","MAT","GRUPEDAD","CUENTA"
"66","2","O45","M","08_35 a 39","1"
"14","1","R57","","09_40 a 44","6"
"06","1","L89","","17_80 y más","36"
"74","1","C61","","13_60 a 64","3"
"70","1","J96","","15_70 a 74","2"
"18","2","B24","","09_40 a 44","1"
"74","1","V27","","09_40 a 44","2"
"90","1","B57","","12_55 a 59","1"
"14","1","J20","","17_80 y más","2"
"18","1","C85","","10_45 a 49","1"
"06","1","E87","","17_80 y más","14"
"98","2","I99","","13_60 a 64","1"
"14","2","C91","","14_65 a 69","2"
"38","2","E14","","09_40 a 44","1"
"34","2","X59","","15_70 a 74","1"
"66","1","C18","","12_55 a 59","5"
"34","1","I69","","17_80 y más","5"
"50","2","I77","","05_20 a 24","1"
"78","2","A16","","14_65 a 69","1"
"54","2","K85","","13_60 a 64","4"
"54","2","W22","","12_55 a 59","1"
"22","2","C54","","11_50 a 54","1"
"02","1","I34","","16_75 a 79","2"
"66","2","Q91","","01_Menor de 1 año","6"
"58","1","G70","","08_35 a 39","1"
"66","2","V02","","16_75 a 79","1"
"90","1","K92","","14_65 a 69","11"
"06","9","N39","","14_65 a 69","1"
"74","1","C80","","12_55 a 59","2"
"66","2","C17","","14_65 a 69","1"
"06","1","K74","","07_30 a 34","4"
"22","1","K55","","14_65 a 69","2"
"54","2","J44","","14_65 a 69","5"
"02","2","K63","","13_60 a 64","1"
"14","1","Q61","","01_Menor de 1 año","2"
"06","2","I25","","13_60 a 64","32"
"02","1","C22","","10_45 a 49","4"
"82","2","R96","","12_55 a 59","2"
"82","2","C53","","13_60 a 64","8"
"30","1","I61","","04_15 a 19","1"
"02","2","K63","","17_80 y más","12"
"66","2","K65","","11_50 a 54","2"
"14","2","Y21","","02_1 a 9","1"
"82","1","C24","","07_30 a 34","1"
"02","2","C01","","17_80 y más","1"
"14","1","V28","","14_65 a 69","2"
"02","2","C54","","10_45 a 49","1"
"26","1","C91","","09_40 a 44","1"
"98","1","P07","","01_Menor de 1 año","1"
"22","2","B90","","12_55 a 59","1"
"22","2","C64","","09_40 a 44","1"
"18","1","M32","","13_60 a 64","1"
"06","1","R57","","09_40 a 44","3"
"46","2","J16","","15_70 a 74","1"
"22","2","A09","","14_65 a 69","1"
"90","1","E86","","13_60 a 64","1"
"06","1","L03","","15_70 a 74","5"
"98","1","C61","","17_80 y más","1"
"90","2","Y24","","06_25 a 29","1"
"22","1","C90","","16_75 a 79","1"
"02","2","D05","","08_35 a 39","1"
"02","1","B23","","06_25 a 29","1"
"86","2","C53","","16_75 a 79","1"
"82","1","I47","","16_75 a 79","10"
"82","2","K83","","16_75 a 79","3"
"10","1","J98","","10_45 a 49","1"
"14","1","V13","","13_60 a 64","1"
"18","1","E14","","17_80 y más","11"
"06","1","C71","","06_25 a 29","3"
"86","2","I51","","12_55 a 59","1"
"66","1","Y17","","02_1 a 9","1"
"46","2","X59","","08_35 a 39","1"
"38","2","C53","","11_50 a 54","4"
"82","2","L89","","14_65 a 69","2"
"10","2","C80","","14_65 a 69","3"
"86","2","R87","","15_70 a 74","1"
"02","2","C50","","12_55 a 59","56"
"82","2","K22","","15_70 a 74","1"
"78","2","I61","","13_60 a 64","1"
"06","1","J98","","13_60 a 64","55"
"54","1","K74","","13_60 a 64","6"
"62","1","G40","","07_30 a 34","1"
"22","2","I64","","08_35 a 39","1"
"06","9","C22","","14_65 a 69","1"
"70","2","N39","","14_65 a 69","1"
"06","1","G03","","03_10 a 14","1"
"02","2","J69","","07_30 a 34","1"
"58","2","D43","","14_65 a 69","1"
"06","2","X95","","08_35 a 39","4"
"18","2","Y34","","13_60 a 64","1"
"90","1","E66","","13_60 a 64","1"
"02","2","Q85","","07_30 a 34","1"
"14","2","C32","","16_75 a 79","1"
"90","1","G30","","16_75 a 79","2"
"22","2","D48","","16_75 a 79","1"
"50","1","A41","","05_20 a 24","1"
"06","1","R18","","12_55 a 59","2"
"06","2","V09","","11_50 a 54","1"
"74","1","Q25","","01_Menor de 1 año","2"
"06","2","X99","","13_60 a 64","2"
"50","2","R99","","17_80 y más","113"
"62","2","K83","","16_75 a 79","2"
"02","2","L03","","17_80 y más","5"
"02","2","C73","","14_65 a 69","2"
"02","2","J42","","17_80 y más","2"
"02","1","J43","","15_70 a 74","4"
"90","2","C55","","08_35 a 39","1"
"06","1","C45","","13_60 a 64","9"
"02","2","K56","","16_75 a 79","5"
"14","2","C64","","13_60 a 64","6"
"14","2","N31","","15_70 a 74","1"
"50","1","X70","","07_30 a 34","10"
"50","1","A16","","08_35 a 39","1"
"70","1","I61","","07_30 a 34","1"
"02","2","C34","","10_45 a 49","12"
"86","2","P96","","01_Menor de 1 año","4"
"18","1","K56","","13_60 a 64","1"
"18","1","C75","","12_55 a 59","1"
"50","2","N81","","17_80 y más","1"
"10","2","C50","","13_60 a 64","3"
"06","2","I21","","11_50 a 54","62"
"06","2","B24","","14_65 a 69","6"
"22","1","F10","","11_50 a 54","1"
"06","2","B20","","08_35 a 39","6"
"06","2","R04","","15_70 a 74","1"
"38","1","I47","","17_80 y más","1"
"38","1","C16","","06_25 a 29","1"
"14","1","C76","","14_65 a 69","4"
"66","1","X70","","04_15 a 19","21"
"82","1","C83","","10_45 a 49","1"
"62","2","C25","","11_50 a 54","2"
"54","1","C76","","14_65 a 69","1"
"14","2","C64","","14_65 a 69","12"
"14","1","I71","","16_75 a 79","12"
"82","1","Y17","","13_60 a 64","1"
"58","2","E66","","07_30 a 34","1"
"58","1","J43","","11_50 a 54","1"
"46","1","I21","","15_70 a 74","10"
"82","1","L10","","16_75 a 79","1"
"06","1","K86","","15_70 a 74","1"
"26","1","X95","","06_25 a 29","3"
"02","2","R57","","02_1 a 9","1"
"82","2","J69","","17_80 y más","154"
"06","1","E86","","13_60 a 64","10"
"06","9","A41","","16_75 a 79","2"
"06","1","R96","","03_10 a 14","1"
"02","1","C38","","17_80 y más","2"
"06","1","L98","","02_1 a 9","1"
"06","2","J98","","16_75 a 79","105"
"62","2","C18","","16_75 a 79","7"
"70","1","K74","","13_60 a 64","6"
"06","1","G06","","09_40 a 44","1"
"86","1","C71","","08_35 a 39","2"
"50","1","E11","","15_70 a 74","21"
"06","2","A41","","05_20 a 24","5"
"54","1","J46","","06_25 a 29","1"
"62","1","C50","","15_70 a 74","1"
"18","1","I42","","17_80 y más","2"
"42","1","C48","","16_75 a 79","1"
"54","1","X78","","13_60 a 64","1"
"90","1","I64","","16_75 a 79","27"
"06","1","K63","","14_65 a 69","7"
"90","1","J22","","10_45 a 49","4"
"74","2","I62","","17_80 y más","1"
"22","2","G40","","16_75 a 79","1"
"18","2","C91","","16_75 a 79","2"
"82","2","E14","","12_55 a 59","5"
"90","2","I61","","04_15 a 19","1"
"62","1","V29","","09_40 a 44","1"
"06","1","Y33","","13_60 a 64","1"
"70","1","V47","","07_30 a 34","2"
"82","1","W84","","04_15 a 19","1"
"14","1","R57","","06_25 a 29","4"
"22","1","J81","","15_70 a 74","2"
"90","2","Y83","","10_45 a 49","2"
"30","1","I24","","10_45 a 49","1"
"42","1","X59","","01_Menor de 1 año","1"
"82","1","X70","","10_45 a 49","3"
"62","2","R99","","09_40 a 44","3"
"18","2","D38","","17_80 y más","2"
"38","1","A16","","14_65 a 69","3"
"26","2","A18","","16_75 a 79","1"
"54","1","J43","","17_80 y más","1"
"02","1","C40","","12_55 a 59","1"
"06","1","K56","","01_Menor de 1 año","2"
"06","1","K29","","13_60 a 64","1"
"06","1","G31","","11_50 a 54","2"
"38","1","C85","","14_65 a 69","2"
"90","1","N18","","12_55 a 59","8"
"22","2","Y24","","07_30 a 34","1"
"02","2","I20","","17_80 y más","1"
"42","1","M86","","15_70 a 74","1"
"22","2","P24","","01_Menor de 1 año","3"
"30","1","C83","","15_70 a 74","1"
"06","2","G93","","14_65 a 69","6"
"30","1","I10","","17_80 y más","5"
"22","1","C61","","13_60 a 64","7"
"22","1","Y34","","08_35 a 39","2"
"54","1","I64","","17_80 y más","178"
"34","2","C01","","17_80 y más","1"
"06","2","C08","","16_75 a 79","1"
"54","1","V43","","16_75 a 79","1"
"99","1","J81","","15_70 a 74","2"
"06","1","I51","","01_Menor de 1 año","1"
"06","1","D64","","99_Sin especificar","2"
"54","1","I51","","08_35 a 39","1"
"82","1","V53","","09_40 a 44","1"
"06","2","Q24","","02_1 a 9","10"
"26","1","K70","","16_75 a 79","1"
"74","2","J84","","13_60 a 64","1"
"38","2","C15","","17_80 y más","1"
"02","2","Y21","","12_55 a 59","1"
"10","2","I60","","15_70 a 74","1"
"06","2","D84","","10_45 a 49","1"
"22","1","I61","","08_35 a 39","1"
"06","1","D64","","06_25 a 29","1"
"50","1","C24","","16_75 a 79","1"
"14","2","B86","","17_80 y más","1"
"86","1","R99","","12_55 a 59","30"
"70","1","E78","","11_50 a 54","1"
"82","1","I64","","14_65 a 69","46"
"70","2","I50","","10_45 a 49","1"
"42","1","J18","","11_50 a 54","3"
"46","1","K46","","16_75 a 79","1"
"06","2","V02","","12_55 a 59","1"
"54","1","X95","","05_20 a 24","1"
"22","1","X70","","11_50 a 54","1"
"26","2","I60","","15_70 a 74","2"
"14","2","B15","","13_60 a 64","1"
"50","1","X74","","08_35 a 39","4"
"06","1","C95","","10_45 a 49","4"
"46","1","W74","","03_10 a 14","1"
"90","2","C21","","17_80 y más","1"
"30","1","K85","","13_60 a 64","2"
"38","1","Q79","","01_Menor de 1 año","1"
"86","2","N17","","17_80 y más","6"
"06","1","V58","","05_20 a 24","1"
"22","1","K70","","08_35 a 39","3"
"38","2","X70","","08_35 a 39","1"
"54","2","I26","","17_80 y más","2"
"30","1","I74","","15_70 a 74","1"
"42","2","C51","","17_80 y más","1"
"58","1","C20","","14_65 a 69","1"
"10","2","J96","","16_75 a 79","2"
"74","1","V68","","09_40 a 44","1"
"14","1","W10","","10_45 a 49","1"
"58","2","C25","","14_65 a 69","3"
"50","1","V03","","02_1 a 9","1"
"02","2","I67","","14_65 a 69","6"
"22","1","E46","","07_30 a 34","1"
"06","2","C83","","17_80 y más","3"
"74","2","K65","","13_60 a 64","1"
"14","1","J46","","09_40 a 44","1"
"06","1","Q02","","02_1 a 9","1"
"58","2","C76","","17_80 y más","1"
"54","2","C24","","16_75 a 79","1"
"06","2","K71","","16_75 a 79","1"
"54","1","B24","","12_55 a 59","1"
"02","2","Y20","","04_15 a 19","2"
"22","2","C53","","09_40 a 44","12"
"78","1","C18","","13_60 a 64","2"
"54","2","M06","","17_80 y más","1"
"22","2","C67","","14_65 a 69","1"
"82","1","K70","","14_65 a 69","7"
"38","2","N39","","15_70 a 74","5"
"30","2","R57","","15_70 a 74","1"
"42","2","X47","","12_55 a 59","1"
"62","1","I67","","17_80 y más","10"
"02","2","J18","","12_55 a 59","24"
"14","2","C54","","17_80 y más","6"
"98","1","C20","","99_Sin especificar","2"
"22","2","C26","","17_80 y más","2"
"06","1","J90","","11_50 a 54","4"
"34","2","I51","","13_60 a 64","4"
"98","9","I49","","17_80 y más","1"
"30","1","P91","","02_1 a 9","1"
"26","1","A41","","11_50 a 54","1"
"06","2","C44","","12_55 a 59","5"
"06","2","C56","","14_65 a 69","84"
"50","2","I11","","15_70 a 74","14"
"82","1","K27","","17_80 y más","1"
"18","1","Y83","","15_70 a 74","4"
"42","2","A41","","15_70 a 74","4"
"06","1","J93","","11_50 a 54","1"
"82","1","G98","","16_75 a 79","1"
"46","1","N19","","16_75 a 79","7"
"70","1","B23","","08_35 a 39","1"
"82","1","F01","","17_80 y más","1"
"46","2","J86","","15_70 a 74","1"
"66","1","A19","","07_30 a 34","1"
"50","1","R99","","13_60 a 64","3"
"50","2","I21","","13_60 a 64","18"
"50","2","C55","","14_65 a 69","10"
"18","1","V29","","04_15 a 19","1"
"06","2","J21","","02_1 a 9","2"
"82","1","R99","","10_45 a 49","37"
"86","1","I51","","10_45 a 49","1"
"50","1","G09","","02_1 a 9","1"
"30","1","B99","","02_1 a 9","1"
"90","2","Q05","","04_15 a 19","1"
"34","1","N39","","13_60 a 64","1"
"86","1","A41","","09_40 a 44","4"
"46","2","X59","","04_15 a 19","1"
"74","1","N49","","13_60 a 64","1"
"06","1","C16","","17_80 y más","127"
"06","1","K40","","16_75 a 79","1"
"98","1","X70","","99_Sin especificar","3"
"18","1","C85","","05_20 a 24","1"
"06","1","J44","","12_55 a 59","65"
"50","2","J98","","17_80 y más","2"
"06","2","L89","","14_65 a 69","7"
"90","1","R54","","16_75 a 79","1"
"54","2","P37","","01_Menor de 1 año","1"
"22","1","B90","","17_80 y más","1"
"06","2","C49","","05_20 a 24","1"
"14","1","Y20","","17_80 y más","4"
"22","2","E14","","11_50 a 54","4"
"06","2","C05","","14_65 a 69","1"
"54","2","C55","","06_25 a 29","1"
"94","1","K56","","16_75 a 79","1"
"06","2","B17","","16_75 a 79","2"
"26","1","R99","","12_55 a 59","4"
"90","2","I50","","05_20 a 24","1"
"22","2","O06","M","07_30 a 34","1"
"90","2","C75","","13_60 a 64","1"
"02","1","Y24","","08_35 a 39","2"
"30","1","A41","","13_60 a 64","8"
"50","2","R96","","17_80 y más","1"
"98","2","D43","","12_55 a 59","1"
"78","2","C73","","16_75 a 79","1"
"66","1","I21","","11_50 a 54","16"
"06","1","D48","","12_55 a 59","2"
"26","2","E46","","17_80 y más","2"
"02","2","C71","","14_65 a 69","6"
"62","2","I73","","17_80 y más","1"
"34","1","J98","","13_60 a 64","1"
"86","1","I99","","16_75 a 79","1"
"34","1","E14","","14_65 a 69","8"
"74","2","C25","","15_70 a 74","4"
"22","1","J18","","06_25 a 29","4"
"54","1","G40","","07_30 a 34","2"
"14","1","B57","","12_55 a 59","8"
"86","2","J18","","15_70 a 74","19"
"38","1","N39","","10_45 a 49","1"
"06","1","I71","","04_15 a 19","1"
"50","1","I11","","10_45 a 49","1"
"66","1","F03","","13_60 a 64","1"
"06","2","I74","","16_75 a 79","7"
"90","2","I47","","15_70 a 74","1"
"99","1","X70","","04_15 a 19","1"
"10","1","R00","","14_65 a 69","1"
"50","2","D46","","11_50 a 54","1"
"58","1","V57","","07_30 a 34","1"
"22","1","X49","","02_1 a 9","1"
"90","2","E66","","17_80 y más","1"
"02","2","C82","","13_60 a 64","1"
"14","2","D32","","07_30 a 34","1"
"06","1","W84","","06_25 a 29","9"
"38","2","C80","","17_80 y más","14"
"38","2","K45","","15_70 a 74","1"
"46","1","I67","","14_65 a 69","3"
"86","1","Y34","","12_55 a 59","1"
"82","2","V74","","05_20 a 24","1"
"02","1","I47","","17_80 y más","99"
"50","2","J85","","12_55 a 59","1"
"74","1","E11","","15_70 a 74","1"
"46","2","A41","","14_65 a 69","2"
"10","2","J98","","12_55 a 59","1"
"22","2","K92","","13_60 a 64","1"
"02","1","D42","","16_75 a 79","1"
"54","2","G30","","13_60 a 64","1"
"50","2","P02","","01_Menor de 1 año","5"
"66","1","L03","","17_80 y más","1"
"58","1","J09","","16_75 a 79","2"
"50","1","M32","","16_75 a 79","1"
"42","2","R96","","13_60 a 64","1"
"26","2","C80","","16_75 a 79","3"
"38","2","I64","","14_65 a 69","4"
"02","2","G12","","14_65 a 69","1"
"14","1","I35","","17_80 y más","13"
"70","2","I73","","17_80 y más","1"
"06","1","E11","","17_80 y más","54"
"50","2","C16","","12_55 a 59","6"
"06","1","B17","","14_65 a 69","1"
"74","1","C34","","13_60 a 64","9"
"06","2","K90","","14_65 a 69","1"
"42","1","A16","","11_50 a 54","1"
"34","1","C64","","13_60 a 64","2"
"30","1","G12","","10_45 a 49","1"
"18","1","C80","","10_45 a 49","1"
"26","1","C15","","14_65 a 69","3"
"86","1","M46","","15_70 a 74","1"
"02","2","D19","","17_80 y más","1"
"70","2","C74","","11_50 a 54","1"
"38","2","B24","","13_60 a 64","1"
"99","1","X84","","04_15 a 19","1"
"82","2","C92","","11_50 a 54","2"
"82","1","E78","","12_55 a 59","1"
"38","1","K83","","14_65 a 69","1"
"18","1","J81","","15_70 a 74","2"
"66","1","K72","","12_55 a 59","4"
"06","2","C16","","99_Sin especificar","6"
"26","2","I21","","17_80 y más","94"
"34","1","I69","","16_75 a 79","3"
"02","1","Y17","","11_50 a 54","1"
"82","2","Q89","","01_Menor de 1 año","8"
"78","1","K85","","13_60 a 64","1"
"54","1","C85","","12_55 a 59","3"
"06","1","I50","","16_75 a 79","847"
"62","1","F03","","17_80 y más","12"
"82","2","C20","","12_55 a 59","3"
"90","1","V23","","15_70 a 74","1"
"14","1","M34","","14_65 a 69","1"
"06","2","L89","","17_80 y más","145"
"06","2","A16","","12_55 a 59","7"
"34","2","C50","","14_65 a 69","6"
"86","1","B22","","13_60 a 64","1"
"06","1","I21","","14_65 a 69","608"
"30","1","D43","","08_35 a 39","2"
"38","1","C26","","11_50 a 54","1"
"46","2","A41","","16_75 a 79","2"
"74","1","K55","","13_60 a 64","1"
"70","2","C16","","07_30 a 34","1"
"14","1","C61","","16_75 a 79","50"
"82","2","J18","","14_65 a 69","54"
"06","1","E10","","13_60 a 64","8"
"58","2","K57","","14_65 a 69","1"
"14","2","C90","","14_65 a 69","2"
"06","1","K27","","07_30 a 34","1"
"94","1","I61","","09_40 a 44","1"
"58","2","V49","","11_50 a 54","1"
"82","2","C81","","17_80 y más","2"
"06","1","E86","","06_25 a 29","1"
"62","2","J81","","06_25 a 29","1"
"02","1","Y20","","16_75 a 79","2"
"06","1","W80","","02_1 a 9","1"
"06","1","I47","","05_20 a 24","2"
"42","1","G93","","15_70 a 74","1"
"38","1","E74","","13_60 a 64","1"
"42","2","P83","","01_Menor de 1 año","1"
"66","2","I73","","16_75 a 79","1"
"74","1","J18","","02_1 a 9","1"
"10","2","C22","","15_70 a 74","2"
"38","1","E14","","17_80 y más","4"
"82","2","X09","","17_80 y más","1"
"22","1","V21","","05_20 a 24","1"
"02","1","G62","","14_65 a 69","2"
"82","1","J15","","10_45 a 49","2"
"62","2","I26","","16_75 a 79","1"
"22","1","I95","","16_75 a 79","1"
"26","2","J22","","17_80 y más","1"
"30","2","M32","","06_25 a 29","1"
"82","1","D82","","12_55 a 59","1"
"46","2","X70","","06_25 a 29","1"
"86","1","C81","","08_35 a 39","1"
"30","1","I47","","12_55 a 59","1"
"06","2","V05","","09_40 a 44","1"
"90","2","J69","","12_55 a 59","2"
"46","2","C56","","14_65 a 69","1"
"66","2","C44","","14_65 a 69","1"
"86","2","I67","","17_80 y más","28"
"06","2","D89","","17_80 y más","2"
"30","2","G80","","17_80 y más","1"
"06","1","C49","","06_25 a 29","3"
"82","2","K51","","16_75 a 79","1"
"38","1","I31","","01_Menor de 1 año","1"
"26","2","C85","","16_75 a 79","1"
"74","1","C18","","15_70 a 74","3"
"90","1","W19","","07_30 a 34","1"
"70","1","V48","","03_10 a 14","1"
"86","1","N19","","08_35 a 39","1"
"02","2","C85","","16_75 a 79","5"
"78","2","C64","","15_70 a 74","1"
"02","2","Y24","","13_60 a 64","2"
"54","1","G31","","05_20 a 24","1"
"14","1","Y20","","08_35 a 39","12"
"02","2","R99","","12_55 a 59","3"
"62","2","C54","","16_75 a 79","1"
"30","1","R57","","15_70 a 74","5"
"30","2","E43","","17_80 y más","1"
"02","2","D48","","09_40 a 44","1"
"02","1","C34","","13_60 a 64","80"
"54","2","O99","M","07_30 a 34","2"
"30","2","C43","","12_55 a 59","1"
"70","1","V53","","07_30 a 34","1"
"06","1","J96","","12_55 a 59","134"
"06","1","J64","","17_80 y más","2"
"02","2","K25","","15_70 a 74","2"
"42","1","R96","","13_60 a 64","1"
"70","2","I08","","16_75 a 79","1"
"50","2","C56","","09_40 a 44","1"
"22","1","N19","","15_70 a 74","3"
"34","2","C55","","08_35 a 39","1"
"18","2","W74","","05_20 a 24","1"
"30","2","I35","","17_80 y más","14"
"78","1","I42","","14_65 a 69","3"
"90","1","M06","","17_80 y más","2"
"14","2","I67","","17_80 y más","163"
"74","1","C67","","15_70 a 74","1"
"50","1","N17","","17_80 y más","17"
"70","1","C16","","15_70 a 74","8"
"90","1","N15","","13_60 a 64","1"
"90","2","C71","","08_35 a 39","1"
"66","1","J46","","13_60 a 64","1"
"62","2","I50","","10_45 a 49","3"
"06","2","C53","","06_25 a 29","18"
"58","2","X70","","10_45 a 49","2"
"30","2","K55","","11_50 a 54","1"
"66","2","I60","","17_80 y más","6"
"06","2","A41","","99_Sin especificar","34"
"22","1","K65","","04_15 a 19","1"
"99","1","I51","","17_80 y más","1"
"74","2","J18","","10_45 a 49","2"
"62","2","G20","","17_80 y más","7"
"18","2","I67","","13_60 a 64","1"
"62","2","B24","","15_70 a 74","1"
"06","1","J22","","05_20 a 24","1"
"82","1","J96","","14_65 a 69","15"
"06","2","C92","","11_50 a 54","6"
"42","2","L02","","17_80 y más","1"
"10","2","I10","","14_65 a 69","1"
"06","1","K86","","11_50 a 54","1"
"90","1","I38","","15_70 a 74","1"
"50","1","K29","","13_60 a 64","2"
"14","1","I11","","08_35 a 39","1"
"18","1","N17","","11_50 a 54","2"
"82","2","C85","","16_75 a 79","15"
"90","1","I21","","09_40 a 44","9"
"74","1","I21","","13_60 a 64","12"
"50","2","C24","","17_80 y más","2"
"58","1","G04","","14_65 a 69","1"
"74","2","P22","","01_Menor de 1 año","4"
"46","2","I67","","14_65 a 69","1"
"74","2","N18","","12_55 a 59","1"
"26","1","I42","","12_55 a 59","2"
"06","1","C71","","13_60 a 64","26"
"26","2","C56","","07_30 a 34","1"
"06","1","W80","","09_40 a 44","1"
"78","2","V48","","13_60 a 64","1"
"90","1","V58","","10_45 a 49","1"
"50","2","C57","","11_50 a 54","1"
"18","9","I61","","15_70 a 74","2"
"14","2","P00","","01_Menor de 1 año","1"
"06","2","O05","M","07_30 a 34","2"
"38","2","G98","","13_60 a 64","1"
"74","1","W18","","13_60 a 64","1"
"06","2","C48","","07_30 a 34","1"
"30","1","C23","","12_55 a 59","1"
"82","2","G96","","16_75 a 79","1"
"14","1","I62","","09_40 a 44","1"
"82","2","R55","","17_80 y más","1"
"06","1","L03","","09_40 a 44","1"
"82","1","Y83","","04_15 a 19","1"
"38","1","B57","","16_75 a 79","4"
"26","2","G30","","17_80 y más","5"
"58","1","K72","","17_80 y más","1"
"82","2","K46","","11_50 a 54","1"
"70","1","C18","","13_60 a 64","3"
"82","1","W85","","08_35 a 39","1"
"66","2","K74","","15_70 a 74","7"
"98","1","I49","","10_45 a 49","1"
"82","1","V24","","15_70 a 74","1"
"78","1","V49","","06_25 a 29","1"
"06","2","B21","","05_20 a 24","1"
"62","1","V43","","02_1 a 9","1"
"06","1","R91","","16_75 a 79","1"
"34","1","R99","","17_80 y más","35"
"58","1","I21","","10_45 a 49","2"
"82","2","C81","","04_15 a 19","1"
"78","2","L93","","07_30 a 34","1"
"66","2","B45","","14_65 a 69","1"
"90","1","K92","","16_75 a 79","8"
"62","1","C23","","12_55 a 59","1"
"98","2","J96","","17_80 y más","2"
"78","2","C50","","14_65 a 69","2"
"02","2","J98","","12_55 a 59","1"
"30","1","I62","","13_60 a 64","2"
"90","2","I60","","14_65 a 69","1"
"30","1","N19","","13_60 a 64","2"
"50","2","K70","","09_40 a 44","1"
"06","2","K76","","10_45 a 49","1"
"46","2","K65","","17_80 y más","3"
"22","2","X91","","06_25 a 29","2"
"30","1","E14","","12_55 a 59","6"
"22","1","I63","","16_75 a 79","2"
"10","1","C95","","13_60 a 64","2"
"02","1","E14","","14_65 a 69","6"
"06","1","C68","","15_70 a 74","4"
"06","1","V03","","06_25 a 29","2"
"66","1","J96","","07_30 a 34","2"
"18","2","Y83","","17_80 y más","6"
"06","2","C11","","16_75 a 79","1"
"74","2","E10","","05_20 a 24","1"
"82","2","I73","","16_75 a 79","3"
"06","1","R10","","15_70 a 74","14"
"82","1","E66","","11_50 a 54","2"
"06","1","I72","","05_20 a 24","1"
"10","1","I50","","17_80 y más","36"
"78","2","A41","","11_50 a 54","2"
"94","2","J38","","14_65 a 69","1"
"06","2","K76","","16_75 a 79","7"
"22","2","J45","","07_30 a 34","1"
"46","1","F03","","16_75 a 79","1"
"14","1","V43","","16_75 a 79","1"
"14","2","V43","","07_30 a 34","2"
"62","1","G62","","10_45 a 49","1"
"82","1","G40","","15_70 a 74","1"
"26","2","C25","","10_45 a 49","3"
"90","2","N17","","11_50 a 54","4"
"62","2","K56","","13_60 a 64","1"
"02","2","C17","","11_50 a 54","1"
"38","2","L89","","17_80 y más","4"
"74","1","I21","","11_50 a 54","9"
"70","1","C18","","15_70 a 74","3"
"06","1","W20","","06_25 a 29","1"
"50","2","I74","","11_50 a 54","1"
"34","2","C32","","12_55 a 59","1"
"14","2","I61","","17_80 y más","61"
"66","1","G71","","04_15 a 19","1"
"06","1","I26","","14_65 a 69","20"
"62","1","Y34","","09_40 a 44","1"
"06","2","M34","","17_80 y más","1"
"70","2","E10","","08_35 a 39","1"
"86","2","I61","","17_80 y más","10"
"50","1","K81","","17_80 y más","2"
"82","1","C26","","10_45 a 49","1"
"66","1","W87","","08_35 a 39","1"
"06","2","Q44","","01_Menor de 1 año","2"
"42","1","K72","","10_45 a 49","1"
"22","1","K25","","17_80 y más","1"
"14","2","W64","","02_1 a 9","1"
"42","1","R96","","11_50 a 54","2"
"50","2","C53","","13_60 a 64","3"
"02","1","C10","","12_55 a 59","2"
"06","1","C18","","07_30 a 34","4"
"02","2","C21","","12_55 a 59","1"
"46","2","C55","","09_40 a 44","4"
"62","1","K85","","12_55 a 59","1"
"22","1","I25","","15_70 a 74","4"
"94","1","C92","","13_60 a 64","1"
"38","2","I48","","17_80 y más","2"
"66","1","I42","","06_25 a 29","1"
"62","2","Q89","","01_Menor de 1 año","3"
"06","1","I10","","17_80 y más","257"
"58","2","I21","","15_70 a 74","5"
"30","1","I61","","10_45 a 49","3"
"70","1","C92","","17_80 y más","1"
"98","1","I50","","13_60 a 64","1"
"46","1","E10","","10_45 a 49","1"
"50","2","N18","","12_55 a 59","1"
"86","1","K65","","17_80 y más","2"
"82","2","J44","","10_45 a 49","3"
"34","1","J96","","16_75 a 79","2"
"14","1","C01","","12_55 a 59","1"
"18","1","K74","","14_65 a 69","9"
"06","2","W44","","08_35 a 39","1"
"66","1","B20","","05_20 a 24","1"
"06","1","K83","","17_80 y más","18"
"30","1","K65","","11_50 a 54","1"
"86","2","C53","","11_50 a 54","2"
"06","2","D53","","14_65 a 69","2"
"14","1","V04","","02_1 a 9","1"
"06","1","I10","","16_75 a 79","73"
"70","1","A41","","09_40 a 44","1"
"74","1","C15","","16_75 a 79","2"
"46","2","C64","","17_80 y más","1"
"50","1","E03","","17_80 y más","1"
"90","1","C80","","17_80 y más","10"
"90","1","A09","","05_20 a 24","1"
"34","2","I50","","14_65 a 69","4"
"10","1","R98","","15_70 a 74","1"
"86","2","K76","","17_80 y más","2"
"82","2","C26","","15_70 a 74","2"
"18","2","C14","","17_80 y más","1"
"34","2","I21","","16_75 a 79","13"
"38","1","R96","","17_80 y más","1"
"10","1","V28","","13_60 a 64","1"
"30","2","K81","","17_80 y más","1"
"82","2","L03","","12_55 a 59","1"
"78","1","C34","","09_40 a 44","1"
"34","1","X59","","05_20 a 24","4"
"54","2","I71","","13_60 a 64","2"
"06","2","C95","","02_1 a 9","2"
"90","1","K74","","08_35 a 39","2"
"14","1","X59","","16_75 a 79","11"
"30","2","I50","","17_80 y más","304"
"62","2","I49","","06_25 a 29","1"
"62","2","C15","","17_80 y más","1"
"30","2","G20","","17_80 y más","8"
"34","1","R99","","10_45 a 49","3"
"10","2","D69","","04_15 a 19","1"
"82","1","K44","","14_65 a 69","1"
"02","1","A17","","04_15 a 19","1"
"46","1","D47","","11_50 a 54","1"
"66","1","C71","","14_65 a 69","2"
"18","1","V58","","09_40 a 44","1"
"82","2","D37","","15_70 a 74","6"
"06","2","K76","","17_80 y más","9"
