"PROVRES","SEXO","CAUSA","MAT","GRUPEDAD","CUENTA"
"30","2","R04","","12_55 a 59","1"
"30","1","K85","","13_60 a 64","1"
"82","1","I10","","10_45 a 49","2"
"82","1","J09","","09_40 a 44","1"
"38","1","Q79","","01_Menor de 1 año","1"
"30","1","R18","","14_65 a 69","1"
"82","1","W86","","11_50 a 54","2"
"86","2","N17","","17_80 y más","7"
"26","2","C67","","11_50 a 54","1"
"38","2","X70","","08_35 a 39","3"
"10","2","J96","","16_75 a 79","3"
"74","1","Y20","","06_25 a 29","2"
"02","2","I67","","14_65 a 69","5"
"50","1","V03","","02_1 a 9","1"
"58","2","C25","","14_65 a 69","2"
"10","2","Y07","","01_Menor de 1 año","1"
"90","1","N17","","08_35 a 39","1"
"14","1","E66","","06_25 a 29","1"
"22","1","I74","","16_75 a 79","1"
"34","2","C53","","11_50 a 54","7"
"74","1","I67","","16_75 a 79","3"
"06","2","C83","","17_80 y más","4"
"06","1","G00","","13_60 a 64","3"
"14","2","E43","","02_1 a 9","1"
"74","1","N39","","15_70 a 74","4"
"78","1","G20","","17_80 y más","1"
"06","2","B58","","08_35 a 39","1"
"50","2","D75","","15_70 a 74","1"
"82","2","J69","","13_60 a 64","4"
"82","1","Q60","","01_Menor de 1 año","2"
"06","1","Y20","","06_25 a 29","35"
"14","1","C18","","14_65 a 69","42"
"22","1","C61","","15_70 a 74","16"
"70","2","I49","","14_65 a 69","1"
"90","1","X70","","11_50 a 54","7"
"90","2","E10","","14_65 a 69","1"
"66","2","C25","","09_40 a 44","2"
"06","2","W17","","17_80 y más","3"
"66","2","V89","","13_60 a 64","1"
"46","1","E10","","17_80 y más","2"
"58","2","R96","","12_55 a 59","1"
"66","1","C80","","11_50 a 54","3"
"06","1","C80","","06_25 a 29","2"
"62","2","X47","","03_10 a 14","1"
"74","2","G04","","15_70 a 74","1"
"94","1","E10","","12_55 a 59","2"
"14","1","P54","","01_Menor de 1 año","1"
"54","2","C80","","17_80 y más","5"
"18","1","C41","","16_75 a 79","1"
"34","1","N19","","12_55 a 59","1"
"02","2","I44","","15_70 a 74","1"
"82","2","N39","","15_70 a 74","22"
"82","2","E66","","13_60 a 64","1"
"06","2","C92","","03_10 a 14","1"
"14","1","A16","","10_45 a 49","1"
"82","1","B57","","13_60 a 64","4"
"50","1","Y28","","08_35 a 39","1"
"70","1","B18","","15_70 a 74","1"
"82","1","W17","","09_40 a 44","3"
"90","2","C92","","09_40 a 44","1"
"26","1","K85","","13_60 a 64","2"
"46","2","E14","","15_70 a 74","1"
"86","1","I38","","17_80 y más","2"
"94","1","F10","","08_35 a 39","2"
"22","2","E05","","10_45 a 49","1"
"50","1","I64","","11_50 a 54","1"
"06","1","J69","","06_25 a 29","4"
"30","1","W31","","07_30 a 34","1"
"74","1","J22","","17_80 y más","1"
"78","1","C61","","15_70 a 74","5"
"82","1","Y20","","10_45 a 49","7"
"06","2","C19","","14_65 a 69","3"
"14","2","G40","","11_50 a 54","1"
"70","2","C50","","14_65 a 69","16"
"06","2","K72","","11_50 a 54","12"
"10","1","V47","","07_30 a 34","1"
"58","1","C67","","13_60 a 64","5"
"66","1","I74","","16_75 a 79","1"
"22","1","W79","","14_65 a 69","1"
"58","1","R99","","06_25 a 29","4"
"22","1","P23","","01_Menor de 1 año","1"
"90","2","C90","","16_75 a 79","2"
"14","2","X99","","14_65 a 69","1"
"30","1","K59","","12_55 a 59","1"
"10","2","Q39","","01_Menor de 1 año","2"
"02","2","Y21","","03_10 a 14","1"
"62","2","F03","","17_80 y más","35"
"06","2","X91","","03_10 a 14","1"
"66","2","E41","","17_80 y más","1"
"66","1","J42","","17_80 y más","1"
"98","2","C81","","13_60 a 64","1"
"86","1","K92","","17_80 y más","13"
"50","1","K55","","16_75 a 79","4"
"74","2","I21","","11_50 a 54","3"
"26","2","N18","","15_70 a 74","7"
"34","2","F06","","15_70 a 74","1"
"54","2","I21","","15_70 a 74","49"
"62","2","J40","","17_80 y más","1"
"82","2","G30","","14_65 a 69","1"
"18","2","M06","","15_70 a 74","1"
"82","1","C91","","05_20 a 24","1"
"82","1","Q33","","01_Menor de 1 año","4"
"06","2","I31","","14_65 a 69","8"
"26","2","C23","","11_50 a 54","1"
"66","2","K29","","17_80 y más","3"
"98","2","Q28","","03_10 a 14","1"
"62","1","I24","","09_40 a 44","1"
"78","1","V49","","09_40 a 44","2"
"90","1","B18","","11_50 a 54","1"
"06","2","K66","","12_55 a 59","1"
"06","1","Q61","","16_75 a 79","2"
"14","2","C45","","10_45 a 49","1"
"50","1","Y24","","09_40 a 44","3"
"78","1","N17","","14_65 a 69","2"
"78","2","C53","","07_30 a 34","1"
"62","1","Y28","","12_55 a 59","1"
"66","2","J18","","07_30 a 34","1"
"18","2","Y83","","10_45 a 49","1"
"22","2","D84","","08_35 a 39","1"
"38","1","V23","","05_20 a 24","4"
"70","2","G00","","17_80 y más","1"
"06","2","E85","","17_80 y más","1"
"58","2","C50","","13_60 a 64","10"
"58","2","W67","","01_Menor de 1 año","1"
"98","1","J18","","09_40 a 44","1"
"14","2","C55","","11_50 a 54","11"
"26","1","X09","","04_15 a 19","1"
"06","1","B57","","16_75 a 79","8"
"06","2","C17","","13_60 a 64","3"
"99","1","Y34","","15_70 a 74","2"
"62","2","D38","","17_80 y más","1"
"82","2","K86","","12_55 a 59","1"
"30","2","M86","","17_80 y más","1"
"06","1","R02","","14_65 a 69","4"
"50","2","V47","","05_20 a 24","1"
"54","2","C22","","14_65 a 69","5"
"78","2","J22","","17_80 y más","1"
"78","2","X91","","13_60 a 64","1"
"14","2","Q00","","01_Menor de 1 año","3"
"06","2","E85","","15_70 a 74","1"
"14","2","X99","","09_40 a 44","1"
"14","1","R99","","09_40 a 44","2"
"06","1","V53","","10_45 a 49","2"
"06","1","C43","","09_40 a 44","7"
"30","2","C34","","08_35 a 39","1"
"38","2","N19","","10_45 a 49","1"
"02","1","I73","","15_70 a 74","2"
"02","1","G80","","04_15 a 19","1"
"06","2","D16","","07_30 a 34","1"
"46","1","C34","","11_50 a 54","1"
"82","1","G95","","15_70 a 74","1"
"26","1","X59","","10_45 a 49","2"
"90","1","C15","","14_65 a 69","7"
"06","1","C48","","15_70 a 74","7"
"02","1","C15","","08_35 a 39","1"
"06","1","V49","","07_30 a 34","13"
"66","2","V24","","06_25 a 29","1"
"86","1","K85","","10_45 a 49","1"
"02","1","G40","","07_30 a 34","1"
"06","2","D68","","10_45 a 49","2"
"06","2","K65","","15_70 a 74","66"
"06","2","C53","","07_30 a 34","35"
"14","1","Y00","","05_20 a 24","1"
"30","1","C44","","14_65 a 69","1"
"66","2","C43","","10_45 a 49","1"
"90","2","I64","","10_45 a 49","4"
"90","2","C53","","11_50 a 54","7"
"02","2","A41","","06_25 a 29","1"
"06","1","Q24","","15_70 a 74","1"
"99","2","C16","","17_80 y más","1"
"86","1","G00","","15_70 a 74","1"
"18","2","C53","","13_60 a 64","5"
"50","2","C71","","10_45 a 49","1"
"62","2","C24","","08_35 a 39","1"
"14","1","N18","","06_25 a 29","1"
"26","2","W01","","16_75 a 79","2"
"30","1","C22","","12_55 a 59","3"
"70","1","R57","","13_60 a 64","4"
"06","1","D46","","13_60 a 64","6"
"06","1","K74","","05_20 a 24","3"
"06","2","C22","","07_30 a 34","1"
"82","2","R96","","06_25 a 29","1"
"38","1","X72","","05_20 a 24","1"
"22","1","I51","","17_80 y más","17"
"34","1","B22","","11_50 a 54","1"
"06","1","K22","","13_60 a 64","1"
"74","1","C14","","14_65 a 69","1"
"06","2","J81","","14_65 a 69","25"
"06","1","M72","","07_30 a 34","2"
"14","1","J43","","16_75 a 79","1"
"82","1","R58","","16_75 a 79","1"
"14","1","C71","","08_35 a 39","11"
"50","1","Y34","","07_30 a 34","2"
"06","1","V42","","05_20 a 24","1"
"22","2","N82","","17_80 y más","1"
"30","2","G12","","17_80 y más","1"
"38","2","C41","","14_65 a 69","1"
"54","1","C15","","14_65 a 69","6"
"50","1","Y24","","13_60 a 64","1"
"54","1","X99","","10_45 a 49","1"
"90","1","G71","","05_20 a 24","1"
"54","2","C18","","07_30 a 34","2"
"66","1","R99","","02_1 a 9","3"
"30","1","V24","","08_35 a 39","1"
"10","1","I24","","17_80 y más","1"
"50","1","W17","","07_30 a 34","1"
"82","1","R99","","08_35 a 39","19"
"82","1","V54","","10_45 a 49","2"
"90","2","N19","","08_35 a 39","1"
"06","2","W18","","09_40 a 44","1"
"54","2","C71","","03_10 a 14","1"
"74","2","K76","","17_80 y más","1"
"99","2","C50","","99_Sin especificar","3"
"06","2","C04","","17_80 y más","6"
"06","1","K55","","08_35 a 39","1"
"26","2","E66","","12_55 a 59","1"
"54","2","C32","","12_55 a 59","1"
"06","1","Y31","","11_50 a 54","2"
"34","2","B22","","06_25 a 29","1"
"78","2","C38","","12_55 a 59","1"
"02","2","Y20","","16_75 a 79","2"
"70","1","C16","","14_65 a 69","5"
"06","1","Q40","","01_Menor de 1 año","2"
"18","2","K46","","13_60 a 64","2"
"38","1","R96","","10_45 a 49","2"
"30","2","K44","","17_80 y más","1"
"42","1","K72","","15_70 a 74","2"
"58","2","I33","","13_60 a 64","1"
"06","2","G12","","11_50 a 54","4"
"86","1","V21","","04_15 a 19","1"
"06","2","D43","","12_55 a 59","15"
"06","2","K74","","99_Sin especificar","7"
"06","2","Y50","","16_75 a 79","1"
"18","2","N19","","13_60 a 64","1"
"50","1","C50","","10_45 a 49","1"
"82","2","D64","","17_80 y más","28"
"46","1","C32","","14_65 a 69","1"
"62","1","C15","","17_80 y más","5"
"74","1","J22","","15_70 a 74","2"
"54","1","I71","","13_60 a 64","3"
"66","2","I60","","10_45 a 49","1"
"86","1","B15","","10_45 a 49","1"
"86","2","J45","","17_80 y más","1"
"90","2","J86","","12_55 a 59","1"
"14","2","G40","","15_70 a 74","1"
"22","2","I47","","13_60 a 64","3"
"26","1","I73","","17_80 y más","1"
"14","1","R99","","02_1 a 9","1"
"30","2","N19","","13_60 a 64","2"
"50","1","I25","","08_35 a 39","1"
"50","1","Y34","","09_40 a 44","4"
"58","1","C80","","11_50 a 54","2"
"18","2","P22","","01_Menor de 1 año","13"
"06","2","L10","","11_50 a 54","1"
"06","1","Y14","","04_15 a 19","1"
"50","1","K70","","09_40 a 44","2"
"54","2","C86","","17_80 y más","1"
"14","1","I38","","13_60 a 64","3"
"62","1","I50","","15_70 a 74","10"
"66","1","J69","","14_65 a 69","3"
"70","1","V28","","08_35 a 39","3"
"86","1","I37","","17_80 y más","1"
"06","1","X73","","15_70 a 74","1"
"30","2","C56","","10_45 a 49","1"
"82","1","C15","","11_50 a 54","10"
"82","1","V48","","06_25 a 29","1"
"02","1","R00","","15_70 a 74","1"
"62","1","D75","","15_70 a 74","1"
"66","2","P24","","01_Menor de 1 año","2"
"30","2","J15","","09_40 a 44","1"
"22","1","W86","","04_15 a 19","1"
"42","1","I85","","12_55 a 59","1"
"30","2","W80","","16_75 a 79","1"
"54","2","C93","","15_70 a 74","1"
"82","1","G12","","12_55 a 59","4"
"06","1","Y33","","15_70 a 74","2"
"38","2","K75","","17_80 y más","1"
"58","1","X47","","11_50 a 54","1"
"62","1","Q33","","02_1 a 9","1"
"66","2","I12","","15_70 a 74","1"
"74","2","W80","","01_Menor de 1 año","1"
"02","2","D46","","11_50 a 54","1"
"06","2","E10","","03_10 a 14","2"
"26","1","P05","","01_Menor de 1 año","1"
"58","2","A41","","14_65 a 69","2"
"06","1","Y21","","14_65 a 69","2"
"50","1","K76","","11_50 a 54","2"
"82","2","M34","","11_50 a 54","1"
"06","2","C55","","12_55 a 59","54"
"70","2","R99","","16_75 a 79","7"
"66","1","V13","","12_55 a 59","1"
"50","2","K75","","14_65 a 69","1"
"82","2","C73","","12_55 a 59","1"
"34","2","M32","","09_40 a 44","1"
"10","1","V20","","12_55 a 59","1"
"46","2","Y83","","17_80 y más","1"
"14","1","K57","","13_60 a 64","1"
"34","2","I49","","17_80 y más","14"
"14","2","C16","","03_10 a 14","1"
"18","1","R96","","12_55 a 59","2"
"14","1","P03","","01_Menor de 1 año","1"
"02","1","D44","","15_70 a 74","1"
"18","1","I42","","16_75 a 79","1"
"50","1","D70","","15_70 a 74","1"
"06","1","B19","","11_50 a 54","1"
"06","9","L89","","17_80 y más","3"
"22","2","M06","","17_80 y más","1"
"70","2","C02","","17_80 y más","1"
"50","1","Q90","","01_Menor de 1 año","1"
"06","1","Y21","","17_80 y más","2"
"10","2","Q25","","03_10 a 14","1"
"18","2","C16","","08_35 a 39","1"
"46","2","C18","","11_50 a 54","2"
"99","9","Y26","","99_Sin especificar","1"
"50","1","K40","","17_80 y más","1"
"06","1","P60","","01_Menor de 1 año","2"
"94","1","X70","","06_25 a 29","1"
"02","1","C45","","15_70 a 74","1"
"34","1","Y83","","06_25 a 29","1"
"26","2","A41","","06_25 a 29","1"
"38","2","Y00","","13_60 a 64","1"
"62","1","C67","","12_55 a 59","1"
"82","1","J81","","02_1 a 9","1"
"99","1","I31","","14_65 a 69","1"
"54","2","J18","","03_10 a 14","2"
"86","1","J18","","11_50 a 54","3"
"18","2","C95","","03_10 a 14","1"
"50","1","W79","","16_75 a 79","1"
"54","2","C16","","11_50 a 54","1"
"58","1","N39","","08_35 a 39","1"
"42","1","C92","","13_60 a 64","1"
"99","1","X59","","14_65 a 69","3"
"06","1","J90","","16_75 a 79","17"
"26","1","C69","","08_35 a 39","1"
"42","1","F03","","16_75 a 79","2"
"02","2","J69","","15_70 a 74","11"
"22","1","I62","","17_80 y más","1"
"30","1","X70","","13_60 a 64","4"
"30","2","K74","","11_50 a 54","1"
"50","1","M86","","17_80 y más","1"
"62","1","M72","","15_70 a 74","1"
"74","1","X72","","11_50 a 54","1"
"82","2","R57","","16_75 a 79","8"
"06","2","C75","","16_75 a 79","1"
"34","2","R99","","09_40 a 44","2"
"02","2","B24","","08_35 a 39","1"
"22","1","C44","","09_40 a 44","1"
"30","2","I47","","17_80 y más","4"
"54","1","C18","","14_65 a 69","8"
"82","1","I73","","17_80 y más","4"
"10","2","Y83","","16_75 a 79","1"
"50","2","R64","","16_75 a 79","1"
"02","2","C23","","13_60 a 64","2"
"06","1","C11","","16_75 a 79","1"
"99","2","R68","","17_80 y más","1"
"34","1","I12","","17_80 y más","1"
"90","2","I60","","09_40 a 44","1"
"14","2","C56","","05_20 a 24","1"
"26","1","X74","","16_75 a 79","1"
"58","2","J18","","14_65 a 69","3"
"86","1","R99","","16_75 a 79","82"
"82","2","C71","","03_10 a 14","1"
"06","1","X72","","13_60 a 64","2"
"22","2","I25","","14_65 a 69","1"
"94","2","C34","","15_70 a 74","1"
"30","1","C25","","13_60 a 64","8"
"06","1","D75","","16_75 a 79","1"
"38","1","R99","","04_15 a 19","2"
"58","1","R96","","08_35 a 39","3"
"02","2","M31","","13_60 a 64","1"
"06","2","D69","","15_70 a 74","2"
"58","1","C90","","12_55 a 59","1"
"82","1","V43","","12_55 a 59","2"
"06","2","G40","","13_60 a 64","3"
"06","1","C70","","14_65 a 69","1"
"30","1","C61","","15_70 a 74","39"
"86","1","I49","","16_75 a 79","8"
"30","1","G20","","15_70 a 74","3"
"06","1","A41","","07_30 a 34","7"
"06","2","C34","","99_Sin especificar","12"
"74","1","C71","","13_60 a 64","3"
"14","2","I11","","15_70 a 74","19"
"06","2","C74","","17_80 y más","1"
"30","1","I51","","14_65 a 69","3"
"58","2","C71","","17_80 y más","1"
"82","1","Y24","","05_20 a 24","2"
"06","1","R00","","16_75 a 79","4"
"18","1","I67","","11_50 a 54","2"
"50","1","I69","","17_80 y más","21"
"58","2","E12","","11_50 a 54","1"
"62","2","V03","","13_60 a 64","1"
"90","2","D68","","16_75 a 79","2"
"90","2","G31","","17_80 y más","1"
"30","2","D70","","15_70 a 74","1"
"99","1","C34","","10_45 a 49","1"
"66","2","R98","","12_55 a 59","2"
"90","1","A50","","01_Menor de 1 año","1"
"50","1","R98","","15_70 a 74","3"
"66","2","K72","","17_80 y más","3"
"74","1","I26","","17_80 y más","3"
"70","1","G71","","05_20 a 24","1"
"14","1","V64","","04_15 a 19","1"
"42","2","C55","","09_40 a 44","3"
"82","2","Y20","","13_60 a 64","1"
"02","1","C69","","13_60 a 64","1"
"06","1","D29","","14_65 a 69","1"
"78","1","R99","","16_75 a 79","1"
"82","1","J44","","17_80 y más","107"
"46","2","J96","","15_70 a 74","1"
"90","2","I67","","16_75 a 79","1"
"06","1","C18","","12_55 a 59","77"
"06","1","E66","","15_70 a 74","4"
"46","2","B24","","10_45 a 49","1"
"02","2","R57","","14_65 a 69","3"
"14","2","C80","","10_45 a 49","7"
"18","1","C73","","12_55 a 59","1"
"22","1","C95","","13_60 a 64","1"
"54","2","C44","","17_80 y más","3"
"70","2","C22","","15_70 a 74","7"
"38","1","J44","","14_65 a 69","5"
"38","2","R96","","15_70 a 74","1"
"62","1","D65","","04_15 a 19","1"
"82","1","N15","","15_70 a 74","1"
"82","1","I48","","12_55 a 59","1"
"34","2","C14","","17_80 y más","1"
"54","2","V03","","12_55 a 59","1"
"82","1","D48","","14_65 a 69","4"
"90","1","E66","","03_10 a 14","1"
"90","1","J41","","17_80 y más","1"
"26","1","C85","","16_75 a 79","2"
"30","2","G04","","12_55 a 59","1"
"30","1","C74","","15_70 a 74","1"
"50","2","C56","","15_70 a 74","14"
"14","2","W18","","16_75 a 79","1"
"22","2","I69","","12_55 a 59","1"
"34","2","J93","","16_75 a 79","1"
"70","2","K27","","17_80 y más","1"
"10","1","R98","","16_75 a 79","2"
"54","1","A09","","02_1 a 9","2"
"66","1","A41","","14_65 a 69","27"
"66","2","C53","","16_75 a 79","2"
"82","2","Y84","","09_40 a 44","1"
"02","1","K83","","13_60 a 64","2"
"22","1","L03","","12_55 a 59","1"
"78","2","E14","","10_45 a 49","1"
"06","1","L98","","16_75 a 79","1"
"46","1","K76","","12_55 a 59","1"
"58","1","X95","","02_1 a 9","1"
"74","1","V23","","13_60 a 64","1"
"70","1","V57","","07_30 a 34","1"
"70","1","R98","","16_75 a 79","1"
"02","2","I26","","14_65 a 69","6"
"14","1","C73","","15_70 a 74","1"
"22","1","C41","","16_75 a 79","2"
"38","1","R68","","17_80 y más","1"
"86","2","C50","","05_20 a 24","1"
"02","2","X17","","13_60 a 64","1"
"38","1","K65","","13_60 a 64","2"
"06","1","D61","","04_15 a 19","1"
"42","1","D38","","16_75 a 79","1"
"54","2","X70","","03_10 a 14","3"
"66","2","C22","","16_75 a 79","4"
"62","1","N19","","07_30 a 34","1"
"66","2","C53","","09_40 a 44","12"
"74","1","W68","","02_1 a 9","2"
"82","1","R00","","17_80 y más","1"
"38","1","K70","","13_60 a 64","4"
"02","2","C26","","09_40 a 44","1"
"06","1","J81","","99_Sin especificar","4"
"14","2","A09","","14_65 a 69","1"
"14","1","K63","","13_60 a 64","2"
"86","1","E14","","17_80 y más","18"
"14","2","K62","","16_75 a 79","1"
"34","1","W69","","06_25 a 29","1"
"82","2","R41","","17_80 y más","6"
"14","2","I21","","08_35 a 39","2"
"34","2","O96","T","07_30 a 34","1"
"70","1","C34","","11_50 a 54","1"
"90","2","P55","","01_Menor de 1 año","1"
"06","1","C41","","12_55 a 59","4"
"06","9","I33","","14_65 a 69","1"
"30","1","I13","","15_70 a 74","2"
"34","2","L89","","11_50 a 54","1"
"86","2","A09","","17_80 y más","6"
"06","1","G30","","17_80 y más","63"
"10","2","C56","","14_65 a 69","1"
"06","1","J45","","99_Sin especificar","2"
"06","1","M34","","15_70 a 74","1"
"66","1","W01","","16_75 a 79","1"
"82","1","W10","","14_65 a 69","1"
"82","2","I26","","08_35 a 39","1"
"22","2","C16","","14_65 a 69","2"
"30","1","W34","","06_25 a 29","1"
"10","2","C18","","16_75 a 79","1"
"42","1","E86","","17_80 y más","3"
"42","1","V27","","05_20 a 24","1"
"34","1","C22","","10_45 a 49","1"
"50","1","K25","","16_75 a 79","1"
"62","1","B67","","13_60 a 64","1"
"66","2","A16","","03_10 a 14","1"
"06","1","R53","","17_80 y más","1"
"10","1","C16","","13_60 a 64","3"
"70","2","I49","","06_25 a 29","2"
"86","2","J98","","14_65 a 69","1"
"06","2","C80","","09_40 a 44","23"
"30","1","X71","","04_15 a 19","1"
"62","1","I11","","16_75 a 79","1"
"14","2","C18","","05_20 a 24","1"
"18","2","D43","","17_80 y más","1"
"42","2","K65","","13_60 a 64","2"
"06","1","C18","","09_40 a 44","20"
"02","2","R96","","15_70 a 74","1"
"90","2","C71","","12_55 a 59","3"
"02","1","X59","","10_45 a 49","14"
"50","1","Y45","","15_70 a 74","1"
"74","2","C64","","12_55 a 59","1"
"78","1","C71","","15_70 a 74","1"
"66","1","W69","","05_20 a 24","1"
"02","2","R96","","17_80 y más","1"
"30","1","V44","","07_30 a 34","1"
"82","2","C48","","12_55 a 59","1"
"06","1","C14","","14_65 a 69","3"
"22","1","C49","","15_70 a 74","1"
"26","1","D69","","17_80 y más","1"
"54","1","J86","","13_60 a 64","1"
"02","2","J69","","13_60 a 64","4"
"06","9","C50","","14_65 a 69","4"
"98","1","X59","","06_25 a 29","1"
"42","2","I21","","11_50 a 54","2"
"18","2","C25","","12_55 a 59","4"
"34","1","C95","","05_20 a 24","1"
"06","1","G70","","12_55 a 59","1"
"02","2","D32","","17_80 y más","1"
"50","1","K55","","17_80 y más","10"
"90","1","V27","","04_15 a 19","1"
"22","2","K83","","04_15 a 19","1"
"66","1","C41","","17_80 y más","1"
"74","2","C49","","14_65 a 69","1"
"34","2","C50","","11_50 a 54","6"
"62","1","R10","","16_75 a 79","2"
"70","2","C25","","11_50 a 54","1"
"94","2","I50","","06_25 a 29","1"
"06","2","C49","","06_25 a 29","4"
"06","1","D75","","12_55 a 59","1"
"14","2","Y20","","10_45 a 49","4"
"14","2","K74","","10_45 a 49","1"
"22","1","I35","","15_70 a 74","1"
"30","2","I61","","14_65 a 69","4"
"82","1","V05","","07_30 a 34","1"
"02","2","I38","","11_50 a 54","1"
"02","1","C06","","17_80 y más","2"
"78","1","N17","","13_60 a 64","2"
"86","2","V22","","06_25 a 29","1"
"46","1","E10","","15_70 a 74","1"
"66","1","X59","","04_15 a 19","2"
"86","2","K65","","08_35 a 39","1"
"06","2","J22","","14_65 a 69","1"
"62","1","I33","","08_35 a 39","1"
"10","2","D61","","17_80 y más","1"
"14","2","M34","","10_45 a 49","1"
"30","2","K74","","15_70 a 74","1"
"30","2","E11","","14_65 a 69","5"
"82","2","N28","","16_75 a 79","1"
"22","2","C34","","12_55 a 59","10"
"70","2","F03","","17_80 y más","33"
"86","1","W33","","05_20 a 24","2"
"02","2","D43","","08_35 a 39","3"
"50","1","K85","","11_50 a 54","1"
"02","1","D48","","17_80 y más","6"
"10","2","W20","","08_35 a 39","1"
"74","2","N17","","16_75 a 79","3"
"06","1","B49","","08_35 a 39","1"
"10","2","I60","","13_60 a 64","1"
"14","1","K63","","11_50 a 54","2"
"30","2","I25","","17_80 y más","20"
"82","1","C64","","16_75 a 79","15"
"26","1","J22","","05_20 a 24","1"
"06","1","I49","","12_55 a 59","59"
"06","1","M31","","15_70 a 74","1"
"14","1","I27","","13_60 a 64","1"
"34","2","K92","","16_75 a 79","4"
"66","2","G91","","13_60 a 64","1"
"14","2","W79","","17_80 y más","1"
"18","1","K85","","08_35 a 39","1"
"82","1","I67","","10_45 a 49","1"
"66","1","K74","","07_30 a 34","1"
"06","1","G06","","14_65 a 69","2"
"98","2","J85","","02_1 a 9","1"
"66","1","X59","","12_55 a 59","2"
"06","2","B24","","09_40 a 44","13"
"82","1","V43","","09_40 a 44","2"
"50","1","D48","","12_55 a 59","2"
"78","2","I21","","17_80 y más","13"
"26","1","K70","","13_60 a 64","1"
"38","1","G04","","14_65 a 69","1"
"42","1","E86","","13_60 a 64","1"
"90","2","G80","","05_20 a 24","1"
"10","1","R57","","08_35 a 39","1"
"50","1","V44","","05_20 a 24","4"
"50","1","C49","","12_55 a 59","1"
"06","1","B58","","10_45 a 49","1"
"14","1","G03","","13_60 a 64","1"
"62","1","Y20","","08_35 a 39","1"
"66","1","N18","","11_50 a 54","2"
"98","1","X49","","01_Menor de 1 año","1"
"90","2","K86","","16_75 a 79","1"
"34","2","C22","","17_80 y más","1"
"50","2","C20","","11_50 a 54","1"
"62","1","J84","","16_75 a 79","1"
"86","1","B21","","12_55 a 59","1"
"06","1","R13","","16_75 a 79","1"
"14","1","E10","","15_70 a 74","10"
"30","1","C41","","16_75 a 79","1"
"50","2","C34","","09_40 a 44","3"
"82","1","I99","","17_80 y más","17"
"86","1","B57","","16_75 a 79","1"
"06","2","C44","","14_65 a 69","2"
"06","1","C72","","04_15 a 19","1"
"06","1","C90","","16_75 a 79","21"
"06","2","X99","","12_55 a 59","3"
"82","2","C73","","14_65 a 69","2"
"82","2","C91","","04_15 a 19","2"
"34","2","C25","","11_50 a 54","1"
"54","2","D65","","02_1 a 9","1"
"66","1","N39","","12_55 a 59","1"
"62","2","K63","","14_65 a 69","1"
"30","1","N18","","13_60 a 64","3"
"06","2","D64","","09_40 a 44","1"
"14","2","C67","","10_45 a 49","1"
"06","1","C01","","14_65 a 69","4"
"06","1","M00","","06_25 a 29","1"
"46","1","C18","","10_45 a 49","1"
"86","2","J96","","10_45 a 49","1"
"06","2","O99","M","09_40 a 44","2"
"34","2","E14","","16_75 a 79","8"
"50","2","M06","","14_65 a 69","1"
"54","2","N18","","16_75 a 79","12"
"90","1","I71","","17_80 y más","3"
"38","1","C85","","13_60 a 64","2"
"62","1","C20","","11_50 a 54","1"
"70","1","I25","","12_55 a 59","6"
"06","2","J45","","17_80 y más","52"
"06","2","X47","","16_75 a 79","5"
"58","1","I69","","16_75 a 79","5"
"82","2","I80","","14_65 a 69","1"
"86","2","G93","","14_65 a 69","2"
"50","1","Q20","","01_Menor de 1 año","1"
"06","1","C20","","16_75 a 79","26"
"34","2","C18","","17_80 y más","10"
"58","2","C56","","14_65 a 69","3"
"62","2","A41","","12_55 a 59","2"
"74","1","G30","","17_80 y más","6"
"86","1","J40","","15_70 a 74","1"
"06","1","Y71","","01_Menor de 1 año","1"
"06","1","F73","","11_50 a 54","1"
"26","2","C41","","15_70 a 74","1"
"62","1","X09","","17_80 y más","1"
"62","2","I35","","11_50 a 54","1"
"82","1","N18","","10_45 a 49","1"
"94","1","W13","","15_70 a 74","1"
"26","2","R57","","14_65 a 69","2"
"26","1","I62","","16_75 a 79","1"
"02","2","N63","","13_60 a 64","1"
"82","1","V89","","06_25 a 29","9"
"02","1","K65","","17_80 y más","57"
"06","2","C83","","15_70 a 74","8"
"50","1","K56","","10_45 a 49","1"
"82","1","C16","","06_25 a 29","1"
"99","1","P01","","01_Menor de 1 año","1"
"90","2","C18","","09_40 a 44","1"
"22","1","C61","","16_75 a 79","15"
"99","1","I10","","13_60 a 64","1"
"02","1","G12","","01_Menor de 1 año","1"
"02","2","C20","","14_65 a 69","14"
"14","2","Y18","","15_70 a 74","1"
"38","2","K72","","10_45 a 49","1"
"06","1","I71","","14_65 a 69","41"
"06","2","R58","","17_80 y más","1"
"26","2","X59","","13_60 a 64","1"
"58","2","K70","","08_35 a 39","1"
"66","2","I47","","12_55 a 59","1"
"90","2","C25","","12_55 a 59","5"
"38","2","C91","","10_45 a 49","2"
"06","1","J98","","15_70 a 74","82"
"26","2","N18","","11_50 a 54","3"
"78","2","X47","","05_20 a 24","1"
"82","1","R54","","16_75 a 79","2"
"22","2","K70","","12_55 a 59","1"
"66","2","R98","","09_40 a 44","1"
"70","2","K63","","13_60 a 64","1"
"06","2","G35","","17_80 y más","4"
"50","1","J18","","16_75 a 79","60"
"82","2","J16","","17_80 y más","1"
"06","1","G61","","16_75 a 79","1"
"14","2","I99","","15_70 a 74","3"
"74","2","K85","","17_80 y más","1"
