PROVRES;SEXO;CAUSA;MAT;GRUPEDAD;CUENTA
70;2;W79;NULL;16_75 a 79;1
02;2;I61;NULL;17_80 y más;68
02;1;G95;NULL;12_55 a 59;1
42;1;A41;NULL;10_45 a 49;2
18;2;C73;NULL;16_75 a 79;1
06;1;Y20;NULL;05_20 a 24;78
22;2;N39;NULL;17_80 y más;33
10;1;V47;NULL;05_20 a 24;1
46;1;J96;NULL;06_25 a 29;1
06;2;J90;NULL;13_60 a 64;4
38;1;K55;NULL;16_75 a 79;1
70;1;D41;NULL;17_80 y más;2
02;1;G93;NULL;09_40 a 44;7
70;1;C34;NULL;15_70 a 74;18
30;2;I26;NULL;12_55 a 59;1
90;2;C24;NULL;17_80 y más;5
74;1;X74;NULL;09_40 a 44;1
46;1;J81;NULL;13_60 a 64;1
38;2;C50;NULL;10_45 a 49;9
74;2;N39;NULL;13_60 a 64;2
10;1;C76;NULL;11_50 a 54;1
10;1;U07;NULL;13_60 a 64;1
14;1;K85;NULL;11_50 a 54;6
70;1;I71;NULL;15_70 a 74;3
38;2;C48;NULL;14_65 a 69;2
70;2;M00;NULL;11_50 a 54;1
06;2;X74;NULL;03_10 a 14;2
02;2;C43;NULL;06_25 a 29;1
54;2;G80;NULL;12_55 a 59;1
82;1;C85;NULL;08_35 a 39;2
82;1;R58;NULL;17_80 y más;1
26;1;N39;NULL;13_60 a 64;2
10;1;C64;NULL;17_80 y más;1
38;2;C22;NULL;10_45 a 49;1
70;2;D42;NULL;11_50 a 54;1
06;2;V19;NULL;05_20 a 24;1
74;1;I42;NULL;08_35 a 39;1
06;2;C18;NULL;16_75 a 79;190
58;1;X69;NULL;08_35 a 39;1
86;1;J86;NULL;14_65 a 69;2
22;1;V48;NULL;15_70 a 74;1
74;2;C22;NULL;09_40 a 44;1
66;2;J98;NULL;15_70 a 74;5
34;2;C53;NULL;12_55 a 59;4
66;2;I33;NULL;14_65 a 69;3
34;1;A18;NULL;04_15 a 19;1
06;2;I77;NULL;14_65 a 69;7
54;2;K62;NULL;17_80 y más;1
66;2;C53;NULL;07_30 a 34;2
30;1;C15;NULL;10_45 a 49;1
62;2;I69;NULL;04_15 a 19;1
02;2;I12;NULL;17_80 y más;2
10;1;E10;NULL;13_60 a 64;1
50;1;R68;NULL;16_75 a 79;3
14;1;K26;NULL;16_75 a 79;1
42;2;C73;NULL;16_75 a 79;1
74;2;K55;NULL;12_55 a 59;1
14;1;C91;NULL;15_70 a 74;2
86;2;K56;NULL;16_75 a 79;5
90;2;R57;NULL;17_80 y más;18
34;2;J18;NULL;06_25 a 29;2
14;1;I62;NULL;12_55 a 59;1
14;2;K70;NULL;16_75 a 79;1
06;2;D47;NULL;12_55 a 59;1
66;2;E14;NULL;14_65 a 69;17
86;2;D75;NULL;06_25 a 29;1
02;1;R41;NULL;12_55 a 59;1
06;1;X47;NULL;02_1 a 9;3
30;1;G00;NULL;04_15 a 19;1
22;2;O72;M;04_15 a 19;1
30;1;I11;NULL;17_80 y más;17
38;1;V23;NULL;07_30 a 34;3
90;2;J84;NULL;15_70 a 74;2
82;2;C51;NULL;13_60 a 64;1
34;2;M00;NULL;15_70 a 74;1
30;2;C49;NULL;10_45 a 49;1
74;1;C40;NULL;08_35 a 39;1
50;1;R99;NULL;05_20 a 24;3
86;2;K81;NULL;17_80 y más;1
06;2;I69;NULL;10_45 a 49;1
06;1;P20;NULL;01_Menor de 1 año;2
42;2;C54;NULL;17_80 y más;2
62;1;G20;NULL;16_75 a 79;4
38;2;D64;NULL;16_75 a 79;1
06;2;A16;NULL;09_40 a 44;4
82;2;C25;NULL;12_55 a 59;9
90;1;V03;NULL;06_25 a 29;1
50;2;K75;NULL;16_75 a 79;2
14;1;C72;NULL;03_10 a 14;1
06;2;X78;NULL;16_75 a 79;1
06;2;M06;NULL;10_45 a 49;1
26;1;I50;NULL;16_75 a 79;12
38;2;C56;NULL;13_60 a 64;3
30;2;C55;NULL;11_50 a 54;5
22;1;K92;NULL;09_40 a 44;1
99;1;K55;NULL;99_Sin especificar;1
34;1;A90;NULL;05_20 a 24;1
14;2;J44;NULL;11_50 a 54;3
02;1;I95;NULL;17_80 y más;5
06;2;C92;NULL;05_20 a 24;1
82;1;W23;NULL;09_40 a 44;1
50;2;R99;NULL;08_35 a 39;3
70;1;M34;NULL;09_40 a 44;1
22;1;R57;NULL;16_75 a 79;3
82;1;M32;NULL;11_50 a 54;1
14;1;I25;NULL;11_50 a 54;10
22;2;A41;NULL;08_35 a 39;1
06;1;K63;NULL;04_15 a 19;1
74;1;C60;NULL;12_55 a 59;1
30;1;I80;NULL;14_65 a 69;1
86;1;K80;NULL;14_65 a 69;1
06;1;L03;NULL;12_55 a 59;1
06;1;N39;NULL;09_40 a 44;3
82;1;C38;NULL;11_50 a 54;1
82;1;D41;NULL;12_55 a 59;1
26;2;G20;NULL;14_65 a 69;1
14;1;J81;NULL;09_40 a 44;1
90;1;V43;NULL;05_20 a 24;1
50;1;K65;NULL;14_65 a 69;1
06;2;M06;NULL;13_60 a 64;3
06;1;B57;NULL;17_80 y más;8
06;1;I71;NULL;05_20 a 24;1
06;1;C21;NULL;10_45 a 49;2
66;2;C55;NULL;10_45 a 49;1
30;1;A16;NULL;15_70 a 74;1
34;1;K85;NULL;13_60 a 64;2
86;1;J44;NULL;10_45 a 49;1
50;2;C16;NULL;06_25 a 29;2
26;2;K65;NULL;17_80 y más;2
90;2;X70;NULL;07_30 a 34;5
22;1;A90;NULL;08_35 a 39;3
02;1;Y26;NULL;15_70 a 74;2
06;2;C22;NULL;15_70 a 74;33
26;1;K70;NULL;15_70 a 74;4
18;2;I11;NULL;13_60 a 64;2
06;2;C18;NULL;17_80 y más;380
10;1;I64;NULL;12_55 a 59;1
50;1;J84;NULL;14_65 a 69;8
02;1;K56;NULL;11_50 a 54;1
18;1;C22;NULL;16_75 a 79;6
14;2;Y83;NULL;12_55 a 59;2
46;2;E11;NULL;10_45 a 49;1
46;2;I21;NULL;12_55 a 59;1
82;2;C21;NULL;17_80 y más;1
70;2;K74;NULL;14_65 a 69;4
22;1;I47;NULL;15_70 a 74;10
82;1;G47;NULL;01_Menor de 1 año;1
10;1;C15;NULL;14_65 a 69;1
50;2;M34;NULL;14_65 a 69;1
06;1;X81;NULL;04_15 a 19;1
06;2;J86;NULL;12_55 a 59;1
22;2;I62;NULL;14_65 a 69;1
18;2;P20;NULL;01_Menor de 1 año;3
42;2;W18;NULL;17_80 y más;9
82;1;J96;NULL;17_80 y más;154
82;1;X74;NULL;17_80 y más;6
02;1;I60;NULL;10_45 a 49;4
14;1;V03;NULL;17_80 y más;2
06;2;K43;NULL;14_65 a 69;3
62;2;R95;NULL;01_Menor de 1 año;1
66;1;D43;NULL;14_65 a 69;3
34;2;X59;NULL;12_55 a 59;1
50;1;B18;NULL;17_80 y más;1
58;2;Y85;NULL;15_70 a 74;1
90;1;I51;NULL;17_80 y más;26
06;1;C84;NULL;15_70 a 74;1
50;1;C02;NULL;09_40 a 44;1
14;1;B20;NULL;09_40 a 44;3
34;1;X70;NULL;16_75 a 79;2
22;2;C24;NULL;15_70 a 74;2
02;2;G93;NULL;05_20 a 24;1
90;2;G04;NULL;03_10 a 14;1
66;1;B24;NULL;08_35 a 39;1
14;2;V13;NULL;06_25 a 29;1
30;1;D75;NULL;16_75 a 79;1
22;2;J18;NULL;02_1 a 9;2
70;2;Y85;NULL;17_80 y más;1
82;2;C80;NULL;17_80 y más;50
34;2;G03;NULL;05_20 a 24;1
66;1;I26;NULL;14_65 a 69;3
02;2;D43;NULL;14_65 a 69;4
82;2;Q99;NULL;02_1 a 9;1
50;2;I69;NULL;14_65 a 69;1
70;2;I62;NULL;17_80 y más;2
82;2;G12;NULL;07_30 a 34;1
82;1;K72;NULL;14_65 a 69;9
54;2;C73;NULL;12_55 a 59;1
82;1;I20;NULL;16_75 a 79;2
82;2;C74;NULL;14_65 a 69;1
30;2;C19;NULL;17_80 y más;1
22;1;K42;NULL;16_75 a 79;1
54;1;Q03;NULL;02_1 a 9;3
26;2;B57;NULL;05_20 a 24;1
30;1;C20;NULL;14_65 a 69;2
46;1;C25;NULL;15_70 a 74;2
82;2;U07;NULL;11_50 a 54;4
82;2;D37;NULL;14_65 a 69;3
06;2;C71;NULL;12_55 a 59;20
86;2;K81;NULL;10_45 a 49;1
18;2;C92;NULL;07_30 a 34;1
38;1;A41;NULL;11_50 a 54;5
30;1;C92;NULL;02_1 a 9;1
58;2;C73;NULL;17_80 y más;2
99;2;I60;NULL;99_Sin especificar;1
54;1;I64;NULL;14_65 a 69;37
90;1;W74;NULL;07_30 a 34;1
90;1;G03;NULL;02_1 a 9;1
34;2;I13;NULL;13_60 a 64;1
70;1;F99;NULL;16_75 a 79;1
74;1;A17;NULL;15_70 a 74;1
10;1;K92;NULL;12_55 a 59;1
30;2;C38;NULL;16_75 a 79;1
58;1;W80;NULL;01_Menor de 1 año;1
22;1;I64;NULL;13_60 a 64;12
46;1;L08;NULL;13_60 a 64;1
34;2;I48;NULL;16_75 a 79;1
58;2;C53;NULL;10_45 a 49;6
82;1;V23;NULL;05_20 a 24;16
22;2;N18;NULL;07_30 a 34;1
62;2;U07;NULL;15_70 a 74;4
02;1;W78;NULL;17_80 y más;1
18;1;C80;NULL;16_75 a 79;3
86;2;K72;NULL;13_60 a 64;3
42;1;J98;NULL;16_75 a 79;3
06;1;I12;NULL;13_60 a 64;3
18;1;J84;NULL;16_75 a 79;1
14;1;C15;NULL;10_45 a 49;2
22;2;R99;NULL;10_45 a 49;6
62;1;R54;NULL;16_75 a 79;1
02;2;W79;NULL;10_45 a 49;1
66;2;I61;NULL;16_75 a 79;6
62;1;F10;NULL;09_40 a 44;1
06;2;C38;NULL;13_60 a 64;3
14;2;C40;NULL;14_65 a 69;1
22;2;J90;NULL;17_80 y más;1
46;2;J94;NULL;13_60 a 64;1
06;1;V03;NULL;12_55 a 59;1
38;1;C26;NULL;12_55 a 59;1
18;2;A41;NULL;10_45 a 49;2
94;2;J69;NULL;17_80 y más;1
22;2;V28;NULL;06_25 a 29;1
99;1;K26;NULL;11_50 a 54;1
06;2;Y18;NULL;17_80 y más;1
30;1;Q00;NULL;01_Menor de 1 año;2
18;1;C16;NULL;16_75 a 79;12
46;2;I10;NULL;12_55 a 59;2
06;1;I60;NULL;08_35 a 39;8
90;1;K92;NULL;15_70 a 74;13
86;1;X99;NULL;08_35 a 39;3
70;1;C61;NULL;16_75 a 79;5
14;2;C43;NULL;11_50 a 54;2
62;2;C25;NULL;17_80 y más;9
26;1;J44;NULL;15_70 a 74;10
26;1;F10;NULL;15_70 a 74;1
30;2;D38;NULL;07_30 a 34;1
46;2;C55;NULL;14_65 a 69;2
90;1;M06;NULL;14_65 a 69;1
10;1;I13;NULL;15_70 a 74;2
70;2;M34;NULL;13_60 a 64;2
38;1;F10;NULL;08_35 a 39;1
62;2;C52;NULL;17_80 y más;1
06;2;Y24;NULL;04_15 a 19;2
78;2;I42;NULL;15_70 a 74;1
50;2;C15;NULL;14_65 a 69;4
66;1;C15;NULL;13_60 a 64;1
70;2;G40;NULL;17_80 y más;1
62;1;L08;NULL;11_50 a 54;1
58;2;I61;NULL;12_55 a 59;2
18;1;C25;NULL;10_45 a 49;3
18;1;X59;NULL;13_60 a 64;4
06;1;K66;NULL;09_40 a 44;1
06;1;C43;NULL;12_55 a 59;7
02;1;A40;NULL;17_80 y más;1
06;2;C48;NULL;13_60 a 64;8
82;1;G04;NULL;17_80 y más;1
38;1;C32;NULL;15_70 a 74;1
02;2;I62;NULL;13_60 a 64;3
22;1;J84;NULL;11_50 a 54;1
38;1;P91;NULL;01_Menor de 1 año;1
78;1;J98;NULL;16_75 a 79;4
82;1;E43;NULL;14_65 a 69;1
70;2;E11;NULL;12_55 a 59;1
34;2;Q89;NULL;01_Menor de 1 año;1
78;1;K75;NULL;15_70 a 74;1
90;1;G61;NULL;17_80 y más;1
10;1;D43;NULL;17_80 y más;2
10;1;V23;NULL;10_45 a 49;2
38;1;I61;NULL;11_50 a 54;4
62;1;V48;NULL;10_45 a 49;2
26;1;N39;NULL;08_35 a 39;1
70;1;Y83;NULL;15_70 a 74;1
82;2;J15;NULL;17_80 y más;211
14;1;F01;NULL;15_70 a 74;1
82;2;K85;NULL;11_50 a 54;1
74;2;I64;NULL;16_75 a 79;4
10;2;X70;NULL;09_40 a 44;1
66;2;C16;NULL;09_40 a 44;2
62;1;K75;NULL;16_75 a 79;1
66;1;C25;NULL;13_60 a 64;3
62;1;N39;NULL;15_70 a 74;3
82;1;C90;NULL;15_70 a 74;7
58;1;K63;NULL;09_40 a 44;1
82;1;D37;NULL;11_50 a 54;1
82;2;Y14;NULL;08_35 a 39;1
34;1;G20;NULL;16_75 a 79;3
06;1;B24;NULL;16_75 a 79;4
54;1;E86;NULL;14_65 a 69;1
06;1;V23;NULL;06_25 a 29;12
82;1;I34;NULL;15_70 a 74;2
62;2;V53;NULL;07_30 a 34;1
06;2;K92;NULL;09_40 a 44;5
06;1;W74;NULL;05_20 a 24;1
14;2;X76;NULL;12_55 a 59;1
46;1;C18;NULL;16_75 a 79;2
06;2;B21;NULL;09_40 a 44;1
90;1;J69;NULL;16_75 a 79;3
06;2;A86;NULL;01_Menor de 1 año;1
54;1;J81;NULL;16_75 a 79;5
70;2;I61;NULL;13_60 a 64;2
14;1;C08;NULL;12_55 a 59;1
86;1;V24;NULL;04_15 a 19;1
42;2;K65;NULL;09_40 a 44;1
42;2;G93;NULL;03_10 a 14;1
22;2;N39;NULL;16_75 a 79;4
06;1;C67;NULL;13_60 a 64;31
02;1;B24;NULL;07_30 a 34;1
06;1;A18;NULL;10_45 a 49;1
18;1;C43;NULL;12_55 a 59;1
66;2;C53;NULL;15_70 a 74;4
50;1;W18;NULL;10_45 a 49;1
62;2;X70;NULL;09_40 a 44;1
06;2;A16;NULL;11_50 a 54;5
26;2;C22;NULL;12_55 a 59;1
62;1;C16;NULL;16_75 a 79;10
62;1;K70;NULL;11_50 a 54;2
06;1;V12;NULL;14_65 a 69;1
82;2;C23;NULL;11_50 a 54;1
50;2;V03;NULL;05_20 a 24;1
02;2;K72;NULL;13_60 a 64;1
18;2;G40;NULL;08_35 a 39;1
18;1;Y34;NULL;01_Menor de 1 año;1
54;2;I11;NULL;13_60 a 64;1
82;1;V27;NULL;10_45 a 49;1
82;1;I86;NULL;13_60 a 64;1
70;1;I60;NULL;16_75 a 79;2
62;2;G04;NULL;15_70 a 74;1
06;1;C72;NULL;02_1 a 9;4
06;2;X74;NULL;14_65 a 69;2
42;2;R96;NULL;05_20 a 24;1
42;2;I26;NULL;16_75 a 79;1
42;1;K70;NULL;13_60 a 64;1
54;1;C64;NULL;10_45 a 49;1
86;1;K72;NULL;07_30 a 34;1
46;1;X59;NULL;15_70 a 74;1
06;2;I51;NULL;08_35 a 39;1
90;2;Q24;NULL;08_35 a 39;1
50;2;K56;NULL;14_65 a 69;6
06;2;D59;NULL;17_80 y más;3
22;1;X72;NULL;07_30 a 34;2
58;2;I13;NULL;16_75 a 79;2
54;1;A16;NULL;10_45 a 49;1
06;1;V89;NULL;09_40 a 44;19
06;2;I34;NULL;16_75 a 79;4
82;2;C64;NULL;11_50 a 54;5
14;2;K85;NULL;13_60 a 64;4
86;2;K85;NULL;14_65 a 69;1
90;2;V29;NULL;12_55 a 59;1
46;2;G80;NULL;02_1 a 9;1
58;1;J44;NULL;14_65 a 69;7
06;1;D51;NULL;12_55 a 59;1
50;1;C92;NULL;05_20 a 24;1
02;2;A41;NULL;13_60 a 64;35
50;1;X48;NULL;11_50 a 54;1
06;2;G41;NULL;12_55 a 59;1
66;1;E87;NULL;09_40 a 44;1
94;1;R99;NULL;09_40 a 44;1
06;1;C71;NULL;02_1 a 9;6
90;2;A04;NULL;13_60 a 64;1
34;1;I21;NULL;10_45 a 49;6
50;1;K56;NULL;15_70 a 74;7
66;1;K63;NULL;13_60 a 64;1
50;2;C18;NULL;09_40 a 44;2
06;2;N18;NULL;11_50 a 54;20
99;2;O99;M;04_15 a 19;1
78;2;I27;NULL;10_45 a 49;1
30;2;I61;NULL;16_75 a 79;14
22;1;A16;NULL;11_50 a 54;2
82;1;V47;NULL;12_55 a 59;1
22;2;R57;NULL;15_70 a 74;2
82;2;N28;NULL;07_30 a 34;1
74;2;B57;NULL;14_65 a 69;1
50;1;V47;NULL;04_15 a 19;1
06;2;K92;NULL;14_65 a 69;36
14;1;C24;NULL;17_80 y más;12
99;2;C02;NULL;10_45 a 49;1
06;1;I33;NULL;12_55 a 59;5
02;1;D43;NULL;08_35 a 39;1
06;1;A06;NULL;16_75 a 79;1
90;2;C11;NULL;16_75 a 79;1
06;1;V48;NULL;08_35 a 39;2
30;1;C73;NULL;12_55 a 59;1
62;2;D53;NULL;11_50 a 54;1
02;1;A91;NULL;17_80 y más;1
18;1;X59;NULL;17_80 y más;14
90;2;C55;NULL;17_80 y más;4
02;2;J15;NULL;17_80 y más;80
06;2;I48;NULL;14_65 a 69;6
06;2;X74;NULL;09_40 a 44;1
18;2;J98;NULL;15_70 a 74;2
06;2;A09;NULL;12_55 a 59;3
99;2;E46;NULL;09_40 a 44;1
34;2;Y83;NULL;15_70 a 74;6
58;2;M34;NULL;13_60 a 64;1
06;2;G12;NULL;12_55 a 59;1
26;2;C90;NULL;14_65 a 69;1
18;2;R99;NULL;05_20 a 24;3
66;2;I46;NULL;09_40 a 44;1
30;1;J81;NULL;09_40 a 44;1
06;2;J69;NULL;07_30 a 34;3
86;1;V23;NULL;08_35 a 39;2
18;1;L89;NULL;06_25 a 29;1
50;1;G71;NULL;08_35 a 39;1
14;1;G00;NULL;12_55 a 59;1
86;2;C91;NULL;02_1 a 9;1
78;2;C24;NULL;15_70 a 74;1
66;2;J96;NULL;06_25 a 29;1
70;2;R57;NULL;06_25 a 29;1
86;2;R99;NULL;09_40 a 44;10
58;1;K70;NULL;14_65 a 69;15
02;1;J44;NULL;11_50 a 54;2
06;1;C61;NULL;15_70 a 74;196
18;1;P02;NULL;01_Menor de 1 año;2
82;2;E10;NULL;15_70 a 74;1
18;2;C90;NULL;16_75 a 79;2
38;2;I50;NULL;11_50 a 54;1
02;2;G35;NULL;15_70 a 74;1
62;1;F01;NULL;17_80 y más;1
06;1;J84;NULL;01_Menor de 1 año;1
18;1;N39;NULL;15_70 a 74;7
30;1;K70;NULL;12_55 a 59;2
14;1;C76;NULL;12_55 a 59;1
14;1;G40;NULL;01_Menor de 1 año;1
10;2;X70;NULL;14_65 a 69;1
70;1;Y83;NULL;17_80 y más;3
82;2;V49;NULL;07_30 a 34;2
34;2;C51;NULL;10_45 a 49;1
50;2;C74;NULL;17_80 y más;1
06;2;K65;NULL;99_Sin especificar;2
54;2;I10;NULL;11_50 a 54;5
14;2;I49;NULL;16_75 a 79;50
30;1;J44;NULL;10_45 a 49;1
22;2;R99;NULL;16_75 a 79;71
86;1;G98;NULL;14_65 a 69;1
90;1;X09;NULL;11_50 a 54;5
10;1;C50;NULL;13_60 a 64;1
94;1;C06;NULL;13_60 a 64;1
90;2;X91;NULL;04_15 a 19;1
34;1;I61;NULL;15_70 a 74;3
90;1;G12;NULL;14_65 a 69;1
26;1;G31;NULL;17_80 y más;1
18;2;K85;NULL;09_40 a 44;1
50;1;R68;NULL;17_80 y más;2
02;2;K85;NULL;15_70 a 74;2
42;2;V24;NULL;08_35 a 39;1
90;2;N15;NULL;05_20 a 24;1
66;1;R99;NULL;03_10 a 14;1
02;1;J18;NULL;05_20 a 24;2
06;1;I08;NULL;11_50 a 54;1
70;1;K76;NULL;09_40 a 44;1
06;1;U07;NULL;08_35 a 39;2
26;2;O99;M;06_25 a 29;1
02;2;G04;NULL;11_50 a 54;1
99;2;X99;NULL;04_15 a 19;1
90;1;E10;NULL;11_50 a 54;1
34;1;I35;NULL;14_65 a 69;2
22;2;I21;NULL;05_20 a 24;1
22;1;K71;NULL;12_55 a 59;1
82;1;A41;NULL;03_10 a 14;1
14;1;C32;NULL;12_55 a 59;4
02;2;R99;NULL;11_50 a 54;3
66;1;P21;NULL;01_Menor de 1 año;1
66;1;K65;NULL;08_35 a 39;1
62;2;R57;NULL;17_80 y más;3
62;2;C80;NULL;16_75 a 79;4
22;2;K76;NULL;15_70 a 74;1
86;1;J18;NULL;01_Menor de 1 año;1
82;2;N18;NULL;10_45 a 49;2
06;2;K92;NULL;07_30 a 34;2
22;2;I67;NULL;07_30 a 34;1
22;1;V57;NULL;13_60 a 64;1
22;1;R58;NULL;15_70 a 74;1
42;2;I42;NULL;14_65 a 69;1
90;1;C48;NULL;07_30 a 34;1
50;2;X05;NULL;16_75 a 79;1
14;1;I95;NULL;15_70 a 74;1
62;1;R57;NULL;14_65 a 69;1
06;1;C16;NULL;08_35 a 39;7
22;1;I80;NULL;09_40 a 44;1
66;2;X91;NULL;05_20 a 24;1
34;2;E46;NULL;17_80 y más;2
58;2;C55;NULL;12_55 a 59;1
26;1;B21;NULL;12_55 a 59;3
66;2;I26;NULL;17_80 y más;14
82;1;C90;NULL;11_50 a 54;2
66;2;N17;NULL;15_70 a 74;4
14;2;J44;NULL;16_75 a 79;42
90;1;R68;NULL;15_70 a 74;8
54;1;C02;NULL;12_55 a 59;2
90;2;Y24;NULL;09_40 a 44;1
10;2;J44;NULL;17_80 y más;7
14;1;J18;NULL;12_55 a 59;31
46;1;D47;NULL;12_55 a 59;1
86;2;K65;NULL;14_65 a 69;2
90;1;C02;NULL;16_75 a 79;1
18;2;K72;NULL;08_35 a 39;1
94;1;E14;NULL;16_75 a 79;2
38;1;J96;NULL;12_55 a 59;5
06;2;C91;NULL;05_20 a 24;4
06;2;C43;NULL;11_50 a 54;5
50;1;C80;NULL;11_50 a 54;1
70;2;M32;NULL;12_55 a 59;1
38;2;K65;NULL;17_80 y más;1
02;1;M33;NULL;09_40 a 44;1
66;1;C20;NULL;14_65 a 69;2
66;1;C76;NULL;13_60 a 64;1
30;2;L08;NULL;16_75 a 79;1
14;2;C15;NULL;08_35 a 39;1
62;1;D37;NULL;11_50 a 54;1
54;1;W69;NULL;06_25 a 29;2
06;1;J15;NULL;16_75 a 79;65
26;1;J45;NULL;14_65 a 69;1
22;2;I62;NULL;15_70 a 74;1
82;2;Y00;NULL;12_55 a 59;1
50;2;C81;NULL;14_65 a 69;1
58;2;C54;NULL;12_55 a 59;1
74;1;G35;NULL;14_65 a 69;1
06;2;J18;NULL;15_70 a 74;709
54;1;C20;NULL;11_50 a 54;1
26;2;K22;NULL;17_80 y más;2
34;2;D64;NULL;17_80 y más;6
58;1;Y34;NULL;07_30 a 34;1
22;1;G40;NULL;10_45 a 49;1
06;1;C18;NULL;04_15 a 19;1
06;2;W13;NULL;02_1 a 9;1
82;2;D61;NULL;15_70 a 74;3
86;2;I61;NULL;16_75 a 79;5
06;2;X70;NULL;13_60 a 64;3
90;2;P29;NULL;01_Menor de 1 año;3
34;2;A41;NULL;13_60 a 64;1
66;1;N17;NULL;17_80 y más;7
38;1;D47;NULL;15_70 a 74;1
06;1;Y09;NULL;09_40 a 44;3
74;1;K65;NULL;16_75 a 79;1
66;2;E10;NULL;10_45 a 49;2
02;2;C92;NULL;09_40 a 44;1
18;1;P07;NULL;01_Menor de 1 año;2
14;1;Y34;NULL;12_55 a 59;7
02;1;K56;NULL;14_65 a 69;2
90;2;M81;NULL;12_55 a 59;1
70;2;N18;NULL;08_35 a 39;1
14;1;J84;NULL;15_70 a 74;6
58;2;E14;NULL;16_75 a 79;11
02;1;G62;NULL;17_80 y más;1
66;1;C71;NULL;02_1 a 9;2
30;1;I21;NULL;14_65 a 69;42
02;1;R58;NULL;16_75 a 79;1
82;2;I44;NULL;09_40 a 44;1
06;1;G91;NULL;02_1 a 9;4
66;1;G03;NULL;01_Menor de 1 año;1
34;1;I35;NULL;15_70 a 74;1
18;2;C85;NULL;16_75 a 79;1
02;2;I73;NULL;17_80 y más;13
90;1;E46;NULL;17_80 y más;8
34;1;I69;NULL;15_70 a 74;4
14;2;C71;NULL;12_55 a 59;7
38;2;N15;NULL;14_65 a 69;1
74;1;I42;NULL;16_75 a 79;3
14;2;K72;NULL;10_45 a 49;4
86;1;R99;NULL;15_70 a 74;70
46;1;C25;NULL;14_65 a 69;2
14;1;I85;NULL;17_80 y más;1
34;2;K80;NULL;05_20 a 24;1
10;2;C49;NULL;16_75 a 79;1
30;2;D37;NULL;17_80 y más;8
90;1;I67;NULL;12_55 a 59;2
66;2;I50;NULL;17_80 y más;79
78;1;B20;NULL;09_40 a 44;1
82;1;C32;NULL;11_50 a 54;3
90;2;J69;NULL;14_65 a 69;5
54;2;G04;NULL;03_10 a 14;1
86;2;A41;NULL;01_Menor de 1 año;1
62;1;I25;NULL;10_45 a 49;2
66;1;G40;NULL;13_60 a 64;1
22;2;C85;NULL;08_35 a 39;1
70;2;Q89;NULL;01_Menor de 1 año;1
46;2;C50;NULL;17_80 y más;9
02;1;C40;NULL;05_20 a 24;1
18;2;N18;NULL;14_65 a 69;3
34;1;V23;NULL;05_20 a 24;2
18;1;J98;NULL;17_80 y más;10
46;2;I21;NULL;06_25 a 29;1
06;2;J69;NULL;14_65 a 69;26
06;1;B21;NULL;11_50 a 54;1
34;1;C20;NULL;10_45 a 49;1
06;2;K83;NULL;11_50 a 54;1
06;1;A49;NULL;09_40 a 44;1
18;1;I49;NULL;07_30 a 34;1
22;2;E14;NULL;09_40 a 44;5
02;1;F01;NULL;16_75 a 79;2
10;2;W19;NULL;17_80 y más;1
99;1;L08;NULL;99_Sin especificar;1
06;2;D44;NULL;15_70 a 74;1
90;1;N39;NULL;14_65 a 69;6
82;2;I99;NULL;17_80 y más;19
26;2;Y84;NULL;17_80 y más;1
06;2;R10;NULL;17_80 y más;1
38;1;G62;NULL;17_80 y más;1
58;2;W19;NULL;16_75 a 79;1
02;2;L93;NULL;15_70 a 74;1
26;2;J18;NULL;13_60 a 64;6
18;1;I21;NULL;08_35 a 39;4
94;1;X67;NULL;08_35 a 39;1
14;2;I51;NULL;02_1 a 9;1
22;2;X93;NULL;08_35 a 39;1
06;1;C44;NULL;14_65 a 69;8
62;2;I60;NULL;15_70 a 74;1
74;2;R99;NULL;17_80 y más;17
58;1;C64;NULL;12_55 a 59;2
82;1;F99;NULL;15_70 a 74;2
06;1;I63;NULL;10_45 a 49;3
86;1;R99;NULL;03_10 a 14;1
02;2;I26;NULL;09_40 a 44;2
06;1;C17;NULL;16_75 a 79;5
02;2;Y28;NULL;10_45 a 49;1
90;1;K74;NULL;14_65 a 69;13
74;1;A41;NULL;04_15 a 19;1
14;1;N17;NULL;13_60 a 64;8
06;1;A41;NULL;99_Sin especificar;25
78;2;I05;NULL;14_65 a 69;1
50;2;F31;NULL;14_65 a 69;1
22;2;F01;NULL;17_80 y más;1
02;1;C03;NULL;17_80 y más;2
90;2;C25;NULL;11_50 a 54;1
10;1;V48;NULL;05_20 a 24;1
66;1;N18;NULL;16_75 a 79;9
50;2;I99;NULL;17_80 y más;1
06;2;D37;NULL;10_45 a 49;1
90;1;C71;NULL;14_65 a 69;5
78;2;E43;NULL;08_35 a 39;1
34;2;K74;NULL;15_70 a 74;3
06;1;K25;NULL;13_60 a 64;3
90;1;C70;NULL;13_60 a 64;1
99;2;B33;NULL;99_Sin especificar;1
90;2;C23;NULL;15_70 a 74;2
10;2;I82;NULL;16_75 a 79;1
62;2;P83;NULL;01_Menor de 1 año;1
34;2;C54;NULL;14_65 a 69;1
66;2;I21;NULL;07_30 a 34;2
14;1;Q90;NULL;01_Menor de 1 año;4
14;1;Y00;NULL;13_60 a 64;1
18;1;C15;NULL;05_20 a 24;1
02;1;D41;NULL;17_80 y más;3
90;1;J45;NULL;17_80 y más;1
14;1;V29;NULL;04_15 a 19;1
