PROVRES;SEXO;CAUSA;MAT;GRUPEDAD;CUENTA
54;1;A50;NULL;01_Menor de 1 año;2
34;1;C92;NULL;17_80 y más;1
78;1;K74;NULL;14_65 a 69;1
18;1;V29;NULL;13_60 a 64;1
86;2;N19;NULL;16_75 a 79;2
18;1;K72;NULL;12_55 a 59;4
34;2;K92;NULL;11_50 a 54;2
50;2;I67;NULL;13_60 a 64;3
82;1;G12;NULL;11_50 a 54;1
30;1;I85;NULL;10_45 a 49;1
18;1;R95;NULL;01_Menor de 1 año;3
46;2;I60;NULL;17_80 y más;1
50;1;N18;NULL;09_40 a 44;1
82;2;Q33;NULL;01_Menor de 1 año;2
22;2;C57;NULL;13_60 a 64;2
62;1;C80;NULL;13_60 a 64;4
06;2;Y20;NULL;12_55 a 59;6
06;1;A49;NULL;99_Sin especificar;1
58;1;R96;NULL;06_25 a 29;1
82;2;C25;NULL;10_45 a 49;1
50;1;G82;NULL;06_25 a 29;1
50;2;X70;NULL;16_75 a 79;1
02;1;Y20;NULL;14_65 a 69;2
06;1;W84;NULL;01_Menor de 1 año;1
22;1;K31;NULL;16_75 a 79;1
34;1;A16;NULL;07_30 a 34;1
90;1;C32;NULL;13_60 a 64;3
02;2;J15;NULL;10_45 a 49;4
70;1;J15;NULL;14_65 a 69;1
30;1;X70;NULL;04_15 a 19;8
82;2;A16;NULL;13_60 a 64;1
82;2;D38;NULL;17_80 y más;9
82;1;G47;NULL;12_55 a 59;1
90;2;K85;NULL;09_40 a 44;1
06;1;G80;NULL;13_60 a 64;1
06;1;J21;NULL;15_70 a 74;1
58;1;I60;NULL;16_75 a 79;1
14;1;J84;NULL;16_75 a 79;9
66;2;C92;NULL;06_25 a 29;1
06;2;C22;NULL;11_50 a 54;14
54;2;X49;NULL;02_1 a 9;1
86;2;A16;NULL;15_70 a 74;1
34;2;I21;NULL;15_70 a 74;13
34;1;K74;NULL;17_80 y más;1
54;1;I10;NULL;13_60 a 64;13
34;2;J45;NULL;16_75 a 79;1
34;1;C09;NULL;15_70 a 74;1
74;1;C80;NULL;11_50 a 54;1
50;1;K66;NULL;13_60 a 64;2
90;1;C76;NULL;13_60 a 64;2
02;2;I82;NULL;17_80 y más;9
62;1;I99;NULL;17_80 y más;5
70;1;X74;NULL;12_55 a 59;1
06;2;C38;NULL;12_55 a 59;3
14;2;C71;NULL;03_10 a 14;1
34;1;K65;NULL;06_25 a 29;1
38;2;K83;NULL;17_80 y más;1
06;2;E10;NULL;06_25 a 29;1
99;9;I64;NULL;99_Sin especificar;3
34;1;I25;NULL;12_55 a 59;2
74;1;N17;NULL;14_65 a 69;1
86;2;N18;NULL;16_75 a 79;6
06;2;B24;NULL;16_75 a 79;3
30;1;W20;NULL;12_55 a 59;1
14;2;W79;NULL;12_55 a 59;1
46;1;X70;NULL;09_40 a 44;3
02;2;C50;NULL;09_40 a 44;17
10;2;M00;NULL;13_60 a 64;1
22;2;R99;NULL;08_35 a 39;4
18;1;V03;NULL;08_35 a 39;1
99;9;U07;NULL;10_45 a 49;1
06;2;O05;M;09_40 a 44;2
82;1;G80;NULL;04_15 a 19;2
82;2;I26;NULL;13_60 a 64;6
50;2;D37;NULL;17_80 y más;14
06;1;I12;NULL;10_45 a 49;1
58;2;C22;NULL;17_80 y más;2
78;2;E10;NULL;17_80 y más;1
82;1;K92;NULL;08_35 a 39;1
02;1;C16;NULL;14_65 a 69;13
26;1;I21;NULL;16_75 a 79;7
06;1;I69;NULL;10_45 a 49;1
30;1;J20;NULL;17_80 y más;1
38;2;G30;NULL;17_80 y más;7
06;1;C66;NULL;17_80 y más;1
46;1;V29;NULL;05_20 a 24;2
50;1;D64;NULL;07_30 a 34;1
50;1;V23;NULL;10_45 a 49;1
66;1;J86;NULL;15_70 a 74;1
06;2;C18;NULL;10_45 a 49;35
82;1;C80;NULL;10_45 a 49;1
02;1;K74;NULL;13_60 a 64;11
06;1;G03;NULL;09_40 a 44;1
06;1;B25;NULL;01_Menor de 1 año;1
14;2;W17;NULL;13_60 a 64;1
54;2;D46;NULL;14_65 a 69;2
78;2;C25;NULL;16_75 a 79;2
50;1;C95;NULL;14_65 a 69;3
06;2;O96;T;04_15 a 19;1
58;1;I11;NULL;16_75 a 79;5
66;1;V27;NULL;06_25 a 29;2
06;2;R55;NULL;16_75 a 79;1
06;1;J15;NULL;04_15 a 19;1
18;1;J96;NULL;16_75 a 79;10
82;1;I11;NULL;11_50 a 54;2
22;1;J18;NULL;12_55 a 59;22
42;1;C26;NULL;07_30 a 34;1
30;1;K92;NULL;16_75 a 79;4
14;2;J44;NULL;12_55 a 59;9
38;2;J90;NULL;17_80 y más;5
34;1;K76;NULL;15_70 a 74;1
38;1;C22;NULL;10_45 a 49;1
82;2;K75;NULL;17_80 y más;1
82;2;V44;NULL;13_60 a 64;1
82;1;J84;NULL;17_80 y más;8
82;2;N18;NULL;15_70 a 74;14
82;2;C23;NULL;15_70 a 74;2
66;1;I33;NULL;14_65 a 69;1
66;1;E43;NULL;15_70 a 74;1
18;1;B24;NULL;11_50 a 54;1
46;1;K74;NULL;11_50 a 54;1
90;2;I35;NULL;15_70 a 74;1
06;2;D43;NULL;06_25 a 29;5
10;2;N18;NULL;11_50 a 54;1
14;2;M06;NULL;15_70 a 74;1
38;2;G80;NULL;07_30 a 34;1
74;2;G93;NULL;09_40 a 44;1
50;1;D43;NULL;14_65 a 69;1
90;2;X70;NULL;06_25 a 29;1
30;2;E11;NULL;13_60 a 64;2
82;2;N18;NULL;17_80 y más;78
06;1;C90;NULL;17_80 y más;16
06;1;D53;NULL;09_40 a 44;1
18;2;I67;NULL;09_40 a 44;1
82;1;Y83;NULL;13_60 a 64;5
06;1;D64;NULL;13_60 a 64;4
70;1;C32;NULL;16_75 a 79;1
14;2;K26;NULL;16_75 a 79;1
06;1;G91;NULL;05_20 a 24;1
22;1;D43;NULL;17_80 y más;1
38;1;C34;NULL;13_60 a 64;5
38;1;I61;NULL;13_60 a 64;5
66;2;M06;NULL;17_80 y más;1
38;1;R99;NULL;15_70 a 74;77
42;1;I44;NULL;17_80 y más;1
82;1;J69;NULL;10_45 a 49;1
66;2;C55;NULL;17_80 y más;6
94;1;G35;NULL;06_25 a 29;1
06;1;B21;NULL;06_25 a 29;4
02;1;J96;NULL;15_70 a 74;19
06;2;I70;NULL;13_60 a 64;2
26;2;U07;NULL;13_60 a 64;18
38;1;K85;NULL;06_25 a 29;2
06;2;C95;NULL;03_10 a 14;1
66;2;I46;NULL;03_10 a 14;1
99;9;J18;NULL;17_80 y más;2
58;1;I42;NULL;17_80 y más;7
66;1;I10;NULL;13_60 a 64;3
02;2;C86;NULL;15_70 a 74;1
06;2;K55;NULL;14_65 a 69;7
62;1;M86;NULL;10_45 a 49;1
06;2;B22;NULL;10_45 a 49;1
06;1;E87;NULL;15_70 a 74;9
99;2;I50;NULL;15_70 a 74;2
30;2;C81;NULL;17_80 y más;1
90;1;Y28;NULL;09_40 a 44;2
18;2;I11;NULL;11_50 a 54;1
62;1;K74;NULL;12_55 a 59;6
94;2;C34;NULL;12_55 a 59;1
66;1;N18;NULL;12_55 a 59;3
18;1;A41;NULL;16_75 a 79;14
14;1;J69;NULL;12_55 a 59;2
38;1;I21;NULL;17_80 y más;6
66;1;K26;NULL;17_80 y más;1
06;2;A09;NULL;01_Menor de 1 año;6
70;1;I12;NULL;12_55 a 59;2
14;1;I83;NULL;17_80 y más;1
34;1;I61;NULL;07_30 a 34;1
26;2;J98;NULL;11_50 a 54;1
50;2;R68;NULL;16_75 a 79;8
06;1;D47;NULL;08_35 a 39;1
18;2;C85;NULL;12_55 a 59;1
54;2;C53;NULL;15_70 a 74;7
86;1;I26;NULL;13_60 a 64;1
06;1;L93;NULL;10_45 a 49;2
54;2;C71;NULL;12_55 a 59;4
54;1;R99;NULL;02_1 a 9;2
50;2;V44;NULL;15_70 a 74;2
06;9;C91;NULL;11_50 a 54;1
22;1;G40;NULL;08_35 a 39;1
82;2;E14;NULL;16_75 a 79;43
78;1;N18;NULL;12_55 a 59;1
82;1;V28;NULL;10_45 a 49;1
86;1;J96;NULL;14_65 a 69;4
66;1;I47;NULL;10_45 a 49;1
90;1;I25;NULL;16_75 a 79;10
62;2;P28;NULL;01_Menor de 1 año;1
46;2;K92;NULL;17_80 y más;4
70;2;Y71;NULL;08_35 a 39;1
90;1;C76;NULL;11_50 a 54;1
06;1;K90;NULL;13_60 a 64;1
58;1;C43;NULL;13_60 a 64;1
30;1;C25;NULL;17_80 y más;14
02;2;I50;NULL;99_Sin especificar;1
06;2;R50;NULL;17_80 y más;1
06;1;D70;NULL;17_80 y más;3
22;1;N28;NULL;17_80 y más;1
26;1;A41;NULL;07_30 a 34;1
66;2;V53;NULL;16_75 a 79;1
06;2;I61;NULL;05_20 a 24;3
18;1;I61;NULL;12_55 a 59;4
46;2;K85;NULL;17_80 y más;1
06;2;J90;NULL;12_55 a 59;5
22;1;V40;NULL;11_50 a 54;1
62;2;I95;NULL;17_80 y más;1
62;2;D37;NULL;13_60 a 64;1
82;1;V23;NULL;12_55 a 59;1
82;1;J81;NULL;13_60 a 64;4
86;1;R54;NULL;17_80 y más;3
02;2;I11;NULL;13_60 a 64;1
18;1;A04;NULL;13_60 a 64;1
34;2;C64;NULL;12_55 a 59;1
78;2;E14;NULL;15_70 a 74;6
02;2;C92;NULL;02_1 a 9;1
30;1;K70;NULL;07_30 a 34;1
50;2;N18;NULL;09_40 a 44;1
02;2;Q07;NULL;13_60 a 64;1
86;1;C24;NULL;14_65 a 69;1
99;1;E14;NULL;12_55 a 59;3
06;1;G04;NULL;17_80 y más;4
34;2;I50;NULL;15_70 a 74;2
54;2;C54;NULL;17_80 y más;2
06;1;Y34;NULL;03_10 a 14;3
82;2;C24;NULL;17_80 y más;16
06;1;Y18;NULL;15_70 a 74;1
18;1;C25;NULL;17_80 y más;3
86;1;C81;NULL;13_60 a 64;1
66;1;W79;NULL;16_75 a 79;1
02;1;C21;NULL;13_60 a 64;1
99;1;I42;NULL;09_40 a 44;2
26;1;L08;NULL;16_75 a 79;1
18;1;J96;NULL;08_35 a 39;1
38;1;C48;NULL;13_60 a 64;1
66;1;X70;NULL;09_40 a 44;11
02;1;C90;NULL;16_75 a 79;6
06;2;R00;NULL;06_25 a 29;1
26;1;X70;NULL;04_15 a 19;4
14;1;V43;NULL;06_25 a 29;2
18;1;W87;NULL;04_15 a 19;1
70;1;C80;NULL;12_55 a 59;1
02;1;I77;NULL;08_35 a 39;1
14;2;J98;NULL;13_60 a 64;1
62;1;D43;NULL;15_70 a 74;4
66;1;X95;NULL;04_15 a 19;1
02;2;I77;NULL;07_30 a 34;1
06;2;C53;NULL;99_Sin especificar;4
18;1;K76;NULL;13_60 a 64;1
54;1;C06;NULL;11_50 a 54;1
42;2;G91;NULL;05_20 a 24;1
62;1;I49;NULL;05_20 a 24;1
06;2;M32;NULL;17_80 y más;1
46;1;K80;NULL;16_75 a 79;1
82;2;F01;NULL;16_75 a 79;2
02;1;C95;NULL;08_35 a 39;1
02;1;C75;NULL;14_65 a 69;1
30;2;N18;NULL;17_80 y más;16
58;2;I64;NULL;16_75 a 79;4
14;1;C25;NULL;07_30 a 34;1
82;2;I25;NULL;17_80 y más;68
34;2;J44;NULL;17_80 y más;5
34;1;G03;NULL;02_1 a 9;1
18;1;D37;NULL;15_70 a 74;3
54;2;K65;NULL;16_75 a 79;6
22;2;Q39;NULL;01_Menor de 1 año;1
02;1;D47;NULL;17_80 y más;4
14;2;G37;NULL;10_45 a 49;1
54;1;I49;NULL;07_30 a 34;1
46;1;A41;NULL;16_75 a 79;6
74;2;F03;NULL;14_65 a 69;1
02;1;K80;NULL;17_80 y más;2
02;1;K55;NULL;08_35 a 39;1
22;2;C11;NULL;06_25 a 29;1
34;1;V29;NULL;04_15 a 19;2
06;2;B18;NULL;12_55 a 59;1
70;2;C64;NULL;16_75 a 79;1
06;2;C50;NULL;04_15 a 19;1
06;1;C49;NULL;02_1 a 9;3
22;2;E88;NULL;17_80 y más;1
14;1;I99;NULL;16_75 a 79;4
34;1;B22;NULL;07_30 a 34;1
34;2;C91;NULL;14_65 a 69;1
94;1;I64;NULL;17_80 y más;1
66;1;B57;NULL;11_50 a 54;2
70;2;U07;NULL;08_35 a 39;2
50;1;J42;NULL;17_80 y más;3
98;1;R99;NULL;11_50 a 54;1
26;1;C44;NULL;15_70 a 74;1
18;1;K76;NULL;17_80 y más;1
18;1;N18;NULL;10_45 a 49;2
74;1;I48;NULL;17_80 y más;2
82;1;C15;NULL;09_40 a 44;1
34;1;C22;NULL;14_65 a 69;2
82;1;K82;NULL;16_75 a 79;1
02;1;L89;NULL;12_55 a 59;6
66;1;C85;NULL;14_65 a 69;3
06;2;C76;NULL;14_65 a 69;10
22;1;K83;NULL;01_Menor de 1 año;2
66;2;C76;NULL;16_75 a 79;2
14;1;W87;NULL;06_25 a 29;3
34;1;K35;NULL;13_60 a 64;1
82;1;K86;NULL;12_55 a 59;1
94;1;V47;NULL;10_45 a 49;1
66;1;I64;NULL;15_70 a 74;18
06;2;U07;NULL;17_80 y más;4512
58;2;B57;NULL;17_80 y más;1
54;1;B24;NULL;06_25 a 29;2
74;2;I67;NULL;13_60 a 64;2
82;1;J70;NULL;14_65 a 69;2
50;1;G60;NULL;17_80 y más;1
14;1;C95;NULL;17_80 y más;9
62;1;D38;NULL;17_80 y más;2
58;1;X70;NULL;03_10 a 14;1
74;1;K85;NULL;16_75 a 79;1
50;1;R57;NULL;17_80 y más;14
02;1;R99;NULL;05_20 a 24;1
02;1;J69;NULL;07_30 a 34;2
26;1;X59;NULL;12_55 a 59;2
74;1;W79;NULL;02_1 a 9;1
06;2;K51;NULL;15_70 a 74;2
30;2;I62;NULL;11_50 a 54;1
14;2;J96;NULL;17_80 y más;79
14;2;I49;NULL;17_80 y más;217
42;2;J69;NULL;17_80 y más;5
54;1;I35;NULL;17_80 y más;1
50;2;C53;NULL;12_55 a 59;7
50;2;C25;NULL;13_60 a 64;8
06;2;C18;NULL;08_35 a 39;13
22;2;I67;NULL;14_65 a 69;3
82;2;C64;NULL;13_60 a 64;10
94;1;C34;NULL;14_65 a 69;3
66;2;U07;NULL;09_40 a 44;8
02;2;I11;NULL;15_70 a 74;5
78;2;U07;NULL;14_65 a 69;18
46;1;R96;NULL;17_80 y más;1
62;2;C55;NULL;07_30 a 34;1
62;1;C95;NULL;14_65 a 69;1
82;2;N32;NULL;17_80 y más;1
50;2;L03;NULL;16_75 a 79;1
58;2;J84;NULL;17_80 y más;1
14;2;E14;NULL;17_80 y más;120
38;1;E66;NULL;13_60 a 64;1
06;9;C85;NULL;13_60 a 64;1
86;1;I48;NULL;15_70 a 74;1
66;2;B20;NULL;06_25 a 29;2
90;2;G03;NULL;08_35 a 39;1
99;2;C50;NULL;13_60 a 64;1
46;1;I26;NULL;17_80 y más;2
99;1;X59;NULL;11_50 a 54;1
42;1;I21;NULL;15_70 a 74;13
06;1;C88;NULL;14_65 a 69;2
22;1;R99;NULL;07_30 a 34;9
06;1;B20;NULL;14_65 a 69;2
50;1;Q79;NULL;01_Menor de 1 año;7
62;1;C85;NULL;14_65 a 69;4
82;2;R96;NULL;11_50 a 54;4
02;1;L53;NULL;17_80 y más;1
54;2;I71;NULL;12_55 a 59;1
06;2;B88;NULL;17_80 y más;1
06;1;I61;NULL;05_20 a 24;2
82;1;N28;NULL;09_40 a 44;1
90;2;C20;NULL;14_65 a 69;2
90;2;M18;NULL;12_55 a 59;1
06;2;N18;NULL;09_40 a 44;13
58;2;C26;NULL;14_65 a 69;1
06;2;K42;NULL;15_70 a 74;2
14;2;M34;NULL;17_80 y más;1
06;1;G71;NULL;04_15 a 19;4
22;1;C62;NULL;07_30 a 34;2
26;2;A41;NULL;07_30 a 34;1
50;2;E11;NULL;10_45 a 49;2
02;2;I42;NULL;10_45 a 49;10
06;2;M72;NULL;09_40 a 44;1
50;1;R10;NULL;10_45 a 49;1
06;1;R50;NULL;17_80 y más;1
06;1;A41;NULL;09_40 a 44;32
42;2;D43;NULL;16_75 a 79;1
66;1;J44;NULL;17_80 y más;40
06;2;G70;NULL;14_65 a 69;1
30;2;C92;NULL;06_25 a 29;1
82;2;B99;NULL;14_65 a 69;1
50;1;D43;NULL;17_80 y más;3
22;1;C60;NULL;16_75 a 79;1
10;2;N17;NULL;17_80 y más;4
62;2;G37;NULL;15_70 a 74;1
50;2;M46;NULL;15_70 a 74;1
50;2;C48;NULL;14_65 a 69;1
58;1;I60;NULL;10_45 a 49;1
66;2;O96;T;08_35 a 39;1
22;2;C51;NULL;15_70 a 74;1
82;1;E10;NULL;13_60 a 64;2
86;2;A41;NULL;12_55 a 59;13
02;1;J22;NULL;16_75 a 79;1
02;2;C15;NULL;17_80 y más;17
58;2;I13;NULL;17_80 y más;2
14;2;Q99;NULL;01_Menor de 1 año;1
26;1;I50;NULL;12_55 a 59;2
82;2;U07;NULL;15_70 a 74;218
22;1;K82;NULL;17_80 y más;1
82;1;C02;NULL;12_55 a 59;2
10;1;A49;NULL;17_80 y más;1
06;1;A49;NULL;14_65 a 69;1
58;1;C43;NULL;12_55 a 59;1
10;2;D48;NULL;08_35 a 39;1
50;1;A16;NULL;15_70 a 74;1
18;2;K76;NULL;17_80 y más;3
46;1;R57;NULL;15_70 a 74;6
06;9;K27;NULL;11_50 a 54;1
58;1;J84;NULL;17_80 y más;1
38;2;I10;NULL;17_80 y más;37
22;1;I67;NULL;14_65 a 69;16
26;1;X95;NULL;05_20 a 24;1
86;2;X70;NULL;06_25 a 29;4
90;1;R96;NULL;16_75 a 79;4
06;1;V49;NULL;99_Sin especificar;1
62;2;C76;NULL;13_60 a 64;1
30;2;N19;NULL;11_50 a 54;1
54;1;C95;NULL;16_75 a 79;1
50;2;V89;NULL;14_65 a 69;2
14;1;C60;NULL;16_75 a 79;1
14;2;I51;NULL;15_70 a 74;3
02;2;I73;NULL;16_75 a 79;2
06;1;X59;NULL;17_80 y más;120
46;2;I50;NULL;15_70 a 74;9
86;2;I21;NULL;14_65 a 69;5
90;2;U07;NULL;09_40 a 44;17
70;1;U07;NULL;16_75 a 79;52
70;1;J69;NULL;12_55 a 59;1
22;1;Q23;NULL;01_Menor de 1 año;1
82;2;D47;NULL;09_40 a 44;1
90;1;C05;NULL;17_80 y más;1
14;2;I61;NULL;16_75 a 79;26
82;2;C25;NULL;16_75 a 79;29
82;1;C25;NULL;09_40 a 44;3
02;1;I77;NULL;12_55 a 59;1
54;2;C48;NULL;10_45 a 49;1
74;1;W11;NULL;15_70 a 74;1
66;1;C60;NULL;13_60 a 64;1
70;2;K92;NULL;11_50 a 54;1
06;2;J43;NULL;13_60 a 64;2
46;2;N18;NULL;12_55 a 59;2
62;2;J45;NULL;17_80 y más;1
74;2;I11;NULL;16_75 a 79;2
82;1;V47;NULL;05_20 a 24;1
50;1;K63;NULL;16_75 a 79;1
74;2;C20;NULL;17_80 y más;1
50;1;G31;NULL;13_60 a 64;1
99;9;J18;NULL;14_65 a 69;3
62;1;J39;NULL;17_80 y más;1
06;1;I64;NULL;09_40 a 44;15
82;2;C22;NULL;16_75 a 79;14
14;2;C06;NULL;16_75 a 79;1
82;2;C20;NULL;11_50 a 54;1
06;1;X84;NULL;07_30 a 34;2
26;2;C23;NULL;12_55 a 59;1
34;1;C18;NULL;14_65 a 69;4
54;2;C15;NULL;16_75 a 79;2
82;2;L51;NULL;08_35 a 39;1
06;1;X47;NULL;99_Sin especificar;3
34;2;U07;NULL;15_70 a 74;1
06;2;Q22;NULL;01_Menor de 1 año;3
06;1;I62;NULL;99_Sin especificar;3
06;9;K83;NULL;17_80 y más;1
34;2;V29;NULL;04_15 a 19;1
42;1;I49;NULL;12_55 a 59;2
90;2;C43;NULL;08_35 a 39;1
06;2;N19;NULL;17_80 y más;341
58;1;W13;NULL;08_35 a 39;1
22;2;I61;NULL;14_65 a 69;6
62;2;I12;NULL;13_60 a 64;1
02;2;C26;NULL;15_70 a 74;5
30;1;R98;NULL;04_15 a 19;5
18;2;C71;NULL;17_80 y más;1
38;2;I47;NULL;16_75 a 79;1
42;1;V47;NULL;08_35 a 39;1
50;2;C56;NULL;13_60 a 64;5
06;2;A49;NULL;12_55 a 59;4
06;1;W84;NULL;12_55 a 59;1
14;1;N49;NULL;17_80 y más;1
62;2;C20;NULL;15_70 a 74;1
66;2;I44;NULL;12_55 a 59;1
06;2;W34;NULL;04_15 a 19;1
62;1;Y20;NULL;15_70 a 74;1
70;1;C25;NULL;14_65 a 69;7
06;2;R99;NULL;04_15 a 19;4
62;1;J40;NULL;17_80 y más;1
50;1;X70;NULL;10_45 a 49;1
70;1;E10;NULL;16_75 a 79;1
02;2;I71;NULL;12_55 a 59;2
86;1;I51;NULL;16_75 a 79;2
90;1;I21;NULL;11_50 a 54;21
30;1;V24;NULL;04_15 a 19;2
58;1;A41;NULL;15_70 a 74;3
22;1;B23;NULL;05_20 a 24;1
82;2;D37;NULL;07_30 a 34;1
90;1;C24;NULL;14_65 a 69;3
06;1;C62;NULL;99_Sin especificar;3
06;2;W73;NULL;02_1 a 9;1
58;2;L89;NULL;15_70 a 74;1
22;1;E84;NULL;15_70 a 74;1
46;1;C92;NULL;09_40 a 44;1
62;1;R09;NULL;14_65 a 69;1
50;1;V89;NULL;16_75 a 79;2
86;2;I26;NULL;14_65 a 69;2
50;1;V09;NULL;11_50 a 54;1
06;1;K63;NULL;09_40 a 44;1
90;2;C56;NULL;16_75 a 79;3
06;2;C71;NULL;03_10 a 14;3
82;1;I71;NULL;10_45 a 49;3
06;2;Y20;NULL;05_20 a 24;15
82;1;W69;NULL;16_75 a 79;1
62;1;V27;NULL;06_25 a 29;1
86;2;J44;NULL;17_80 y más;8
86;1;V22;NULL;04_15 a 19;1
66;1;C41;NULL;14_65 a 69;1
14;1;C90;NULL;07_30 a 34;1
94;2;E11;NULL;16_75 a 79;1
38;1;I21;NULL;16_75 a 79;5
06;2;K46;NULL;16_75 a 79;2
06;9;B20;NULL;10_45 a 49;1
02;2;K83;NULL;16_75 a 79;1
06;1;C48;NULL;07_30 a 34;2
66;1;G82;NULL;06_25 a 29;1
22;1;K85;NULL;15_70 a 74;4
66;1;E43;NULL;17_80 y más;3
50;1;C32;NULL;17_80 y más;4
50;2;B57;NULL;13_60 a 64;1
90;2;J15;NULL;04_15 a 19;1
54;1;I42;NULL;12_55 a 59;5
86;2;I61;NULL;08_35 a 39;4
70;1;W15;NULL;14_65 a 69;1
06;9;C44;NULL;13_60 a 64;1
74;1;C18;NULL;09_40 a 44;1
22;2;Y20;NULL;08_35 a 39;1
54;1;C34;NULL;14_65 a 69;38
54;2;N18;NULL;06_25 a 29;1
82;2;V22;NULL;04_15 a 19;1
26;1;K72;NULL;16_75 a 79;4
82;2;I72;NULL;16_75 a 79;2
50;2;C43;NULL;12_55 a 59;2
02;1;I21;NULL;09_40 a 44;12
50;2;E14;NULL;17_80 y más;67
38;2;I60;NULL;06_25 a 29;1
82;1;I21;NULL;12_55 a 59;41
86;2;W87;NULL;04_15 a 19;1
02;1;J44;NULL;16_75 a 79;23
86;1;P07;NULL;01_Menor de 1 año;3
14;1;K70;NULL;10_45 a 49;3
70;2;C18;NULL;14_65 a 69;3
02;1;C85;NULL;17_80 y más;13
90;2;X59;NULL;06_25 a 29;3
90;1;C15;NULL;15_70 a 74;4
06;2;I70;NULL;15_70 a 74;1
06;1;Y24;NULL;99_Sin especificar;20
82;1;V58;NULL;06_25 a 29;1
90;1;I42;NULL;17_80 y más;8
90;2;C50;NULL;17_80 y más;33
18;1;J18;NULL;08_35 a 39;1
70;2;C56;NULL;11_50 a 54;1
06;1;Y21;NULL;08_35 a 39;1
58;1;E11;NULL;16_75 a 79;6
18;1;J45;NULL;11_50 a 54;1
06;2;K85;NULL;15_70 a 74;10
30;2;G93;NULL;12_55 a 59;1
34;2;J69;NULL;01_Menor de 1 año;2
90;1;R96;NULL;12_55 a 59;1
06;9;C90;NULL;16_75 a 79;1
70;2;I67;NULL;12_55 a 59;1
06;2;I35;NULL;14_65 a 69;8
02;1;E11;NULL;12_55 a 59;4
82;2;V48;NULL;05_20 a 24;2
02;1;L08;NULL;17_80 y más;7
94;2;C15;NULL;15_70 a 74;1
82;1;I80;NULL;13_60 a 64;4
18;2;I51;NULL;16_75 a 79;4
82;1;I42;NULL;12_55 a 59;3
62;1;A16;NULL;16_75 a 79;1
66;1;D46;NULL;17_80 y más;1
10;2;R57;NULL;15_70 a 74;4
14;2;I48;NULL;15_70 a 74;2
14;2;I34;NULL;13_60 a 64;1
42;1;K22;NULL;14_65 a 69;1
78;1;V23;NULL;11_50 a 54;1
50;2;C70;NULL;13_60 a 64;1
90;2;R57;NULL;10_45 a 49;1
82;1;I64;NULL;17_80 y más;150
78;2;I12;NULL;17_80 y más;1
82;1;I77;NULL;17_80 y más;5
82;1;K74;NULL;15_70 a 74;29
06;1;D61;NULL;17_80 y más;9
30;2;Q93;NULL;05_20 a 24;1
18;1;X74;NULL;10_45 a 49;1
06;9;C67;NULL;16_75 a 79;2
22;1;W20;NULL;07_30 a 34;1
54;1;C34;NULL;09_40 a 44;1
66;2;J94;NULL;09_40 a 44;1
70;1;E11;NULL;12_55 a 59;5
99;1;I10;NULL;14_65 a 69;1
06;9;K63;NULL;17_80 y más;2
14;2;I21;NULL;11_50 a 54;13
74;1;I60;NULL;16_75 a 79;1
82;2;I71;NULL;14_65 a 69;6
06;2;D69;NULL;13_60 a 64;3
42;2;C34;NULL;11_50 a 54;1
06;1;C41;NULL;15_70 a 74;6
62;1;I48;NULL;16_75 a 79;1
38;2;C56;NULL;15_70 a 74;3
82;1;V58;NULL;03_10 a 14;1
66;2;X70;NULL;05_20 a 24;2
70;2;I10;NULL;13_60 a 64;1
26;1;C62;NULL;05_20 a 24;1
14;1;I42;NULL;05_20 a 24;1
06;1;Y26;NULL;14_65 a 69;2
14;2;C55;NULL;06_25 a 29;2
34;1;D09;NULL;14_65 a 69;1
82;1;X95;NULL;09_40 a 44;7
66;2;K55;NULL;17_80 y más;4
90;1;W87;NULL;05_20 a 24;3
14;1;E10;NULL;08_35 a 39;1
62;2;A49;NULL;12_55 a 59;1
14;2;I50;NULL;08_35 a 39;1
34;2;I67;NULL;11_50 a 54;1
26;2;I38;NULL;15_70 a 74;1
38;2;L98;NULL;17_80 y más;3
94;1;C16;NULL;15_70 a 74;1
50;1;C71;NULL;07_30 a 34;2
66;2;C55;NULL;16_75 a 79;4
06;2;X45;NULL;13_60 a 64;1
02;1;G25;NULL;16_75 a 79;1
18;2;I64;NULL;10_45 a 49;1
42;1;I51;NULL;12_55 a 59;1
90;1;J96;NULL;12_55 a 59;14
54;2;C91;NULL;11_50 a 54;2
86;1;C72;NULL;06_25 a 29;1
18;1;X59;NULL;15_70 a 74;2
18;1;D61;NULL;14_65 a 69;1
06;9;A41;NULL;14_65 a 69;12
06;2;E16;NULL;12_55 a 59;1
22;2;X59;NULL;10_45 a 49;1
82;1;C43;NULL;14_65 a 69;3
50;1;E85;NULL;15_70 a 74;1
90;2;C92;NULL;12_55 a 59;2
30;2;C43;NULL;11_50 a 54;2
62;2;I44;NULL;17_80 y más;3
90;2;C80;NULL;16_75 a 79;5
90;2;K65;NULL;10_45 a 49;1
02;2;J12;NULL;15_70 a 74;4
14;1;A41;NULL;12_55 a 59;10
06;1;Q04;NULL;02_1 a 9;2
06;9;J15;NULL;17_80 y más;2
18;2;P28;NULL;01_Menor de 1 año;2
02;1;B20;NULL;06_25 a 29;3
26;2;C90;NULL;15_70 a 74;1
06;2;Y35;NULL;16_75 a 79;1
46;1;I51;NULL;13_60 a 64;1
54;1;I42;NULL;10_45 a 49;2
58;2;K70;NULL;14_65 a 69;1
